REF_DATE,GEO,Client groups,VALUE,STATUS
2003-04,Canada,Leisure clients,85.5,NA
2003-04,Canada,Business clients,81,NA
2003-04,Atlantic Region,"Total, all client groups",81.3,NA
2003-04,Atlantic Region,Leisure clients,82.6,NA
2003-04,Atlantic Region,Business clients,79.8,NA
2003-04,Newfoundland and Labrador,"Total, all client groups",75.2,NA
2003-04,Newfoundland and Labrador,Leisure clients,75.2,NA
2003-04,Newfoundland and Labrador,Business clients,75.1,NA
2003-04,Prince Edward Island,"Total, all client groups",85.4,NA
2003-04,Prince Edward Island,Leisure clients,83.6,NA
2003-04,Prince Edward Island,Business clients,87.8,NA
2003-04,Nova Scotia,"Total, all client groups",88.7,NA
2003-04,Nova Scotia,Leisure clients,89.8,NA
2003-04,Nova Scotia,Business clients,87.6,NA
2003-04,New Brunswick,"Total, all client groups",78,NA
2003-04,New Brunswick,Leisure clients,80.8,NA
2003-04,New Brunswick,Business clients,76.2,NA
2003-04,Quebec Region,"Total, all client groups",88.1,NA
2003-04,Quebec Region,Leisure clients,84.3,NA
2003-04,Quebec Region,Business clients,89.6,NA
2003-04,Quebec,"Total, all client groups",88.1,NA
2003-04,Quebec,Leisure clients,84.3,NA
2003-04,Quebec,Business clients,89.6,NA
2003-04,Ontario Region,"Total, all client groups",90,NA
2003-04,Ontario Region,Leisure clients,95.4,NA
2003-04,Ontario Region,Business clients,86.4,NA
2003-04,Ontario,"Total, all client groups",90,NA
2003-04,Ontario,Leisure clients,95.4,NA
2003-04,Ontario,Business clients,86.4,NA
2003-04,Prairie Region,"Total, all client groups",74.5,NA
2003-04,Prairie Region,Leisure clients,74.8,NA
2003-04,Prairie Region,Business clients,68,NA
2003-04,Manitoba,"Total, all client groups",72.4,NA
2003-04,Manitoba,Leisure clients,71.3,NA
2003-04,Manitoba,Business clients,72.9,NA
2003-04,Saskatchewan,"Total, all client groups",63.4,NA
2003-04,Saskatchewan,Leisure clients,65.8,NA
2003-04,Saskatchewan,Business clients,61.6,NA
2003-04,Alberta,"Total, all client groups",77.4,NA
2003-04,Alberta,Leisure clients,78.5,NA
2003-04,Alberta,Business clients,69,NA
2003-04,British Columbia Region,"Total, all client groups",86.3,NA
2003-04,British Columbia Region,Leisure clients,85.9,NA
2003-04,British Columbia Region,Business clients,85.1,NA
2003-04,British Columbia,"Total, all client groups",86.3,NA
2003-04,British Columbia,Leisure clients,85.9,NA
2003-04,British Columbia,Business clients,85.1,NA
2003-04,Territories,"Total, all client groups",76.5,NA
2003-04,Territories,Leisure clients,75.7,NA
2003-04,Territories,Business clients,77,NA
2003-04,Yukon,"Total, all client groups",77.2,NA
2003-04,Yukon,Leisure clients,74.9,NA
2003-04,Yukon,Business clients,79.2,NA
2003-04,Northwest Territories,"Total, all client groups",79.7,NA
2003-04,Northwest Territories,Leisure clients,79.3,NA
2003-04,Northwest Territories,Business clients,79.6,NA
2003-04,Nunavut,"Total, all client groups",72.1,NA
2003-04,Nunavut,Leisure clients,76,NA
2003-04,Nunavut,Business clients,71.5,NA
2003-07,Canada,"Total, all client groups",91.1,NA
2003-07,Canada,Leisure clients,93.2,NA
2003-07,Canada,Business clients,86.1,NA
2003-07,Atlantic Region,"Total, all client groups",93,NA
2003-07,Atlantic Region,Leisure clients,97.9,NA
2003-07,Atlantic Region,Business clients,88.9,NA
2003-07,Newfoundland and Labrador,"Total, all client groups",80.9,NA
2003-07,Newfoundland and Labrador,Leisure clients,82.6,NA
2003-07,Newfoundland and Labrador,Business clients,79.8,NA
2003-07,Prince Edward Island,"Total, all client groups",110.3,NA
2003-07,Prince Edward Island,Leisure clients,112.7,NA
2003-07,Prince Edward Island,Business clients,105.1,NA
2003-07,Nova Scotia,"Total, all client groups",104.6,NA
2003-07,Nova Scotia,Leisure clients,109.4,NA
2003-07,Nova Scotia,Business clients,100.9,NA
2003-07,New Brunswick,"Total, all client groups",87.1,NA
2003-07,New Brunswick,Leisure clients,92.1,NA
2003-07,New Brunswick,Business clients,84.1,NA
2003-07,Quebec Region,"Total, all client groups",97.9,NA
2003-07,Quebec Region,Leisure clients,94.8,NA
2003-07,Quebec Region,Business clients,98.8,NA
2003-07,Quebec,"Total, all client groups",97.9,NA
2003-07,Quebec,Leisure clients,94.8,NA
2003-07,Quebec,Business clients,98.8,NA
2003-07,Ontario Region,"Total, all client groups",92.9,NA
2003-07,Ontario Region,Leisure clients,100.1,NA
2003-07,Ontario Region,Business clients,88.3,NA
2003-07,Ontario,"Total, all client groups",92.9,NA
2003-07,Ontario,Leisure clients,100.1,NA
2003-07,Ontario,Business clients,88.3,NA
2003-07,Prairie Region,"Total, all client groups",78.1,NA
2003-07,Prairie Region,Leisure clients,78.7,NA
2003-07,Prairie Region,Business clients,69.8,NA
2003-07,Manitoba,"Total, all client groups",74.7,NA
2003-07,Manitoba,Leisure clients,74.3,NA
2003-07,Manitoba,Business clients,74.5,NA
2003-07,Saskatchewan,"Total, all client groups",63.5,NA
2003-07,Saskatchewan,Leisure clients,67.7,NA
2003-07,Saskatchewan,Business clients,60.7,NA
2003-07,Alberta,"Total, all client groups",82.2,NA
2003-07,Alberta,Leisure clients,83.3,NA
2003-07,Alberta,Business clients,71.5,NA
2003-07,British Columbia Region,"Total, all client groups",98.1,NA
2003-07,British Columbia Region,Leisure clients,97.2,NA
2003-07,British Columbia Region,Business clients,97.1,NA
2003-07,British Columbia,"Total, all client groups",98.1,NA
2003-07,British Columbia,Leisure clients,97.2,NA
2003-07,British Columbia,Business clients,97.1,NA
2003-07,Territories,"Total, all client groups",77.7,NA
2003-07,Territories,Leisure clients,76.2,NA
2003-07,Territories,Business clients,78.7,NA
2003-07,Yukon,"Total, all client groups",78.9,NA
2003-07,Yukon,Leisure clients,75.8,NA
2003-07,Yukon,Business clients,81.7,NA
2003-07,Northwest Territories,"Total, all client groups",79.8,NA
2003-07,Northwest Territories,Leisure clients,78.5,NA
2003-07,Northwest Territories,Business clients,80.1,NA
2003-07,Nunavut,"Total, all client groups",73.4,NA
2003-07,Nunavut,Leisure clients,75.7,NA
2003-07,Nunavut,Business clients,73.1,NA
2003-10,Canada,"Total, all client groups",79.7,NA
2003-10,Canada,Leisure clients,80.9,NA
2003-10,Canada,Business clients,77.2,NA
2003-10,Atlantic Region,"Total, all client groups",76,NA
2003-10,Atlantic Region,Leisure clients,78.3,NA
2003-10,Atlantic Region,Business clients,74,NA
2003-10,Newfoundland and Labrador,"Total, all client groups",69,NA
2003-10,Newfoundland and Labrador,Leisure clients,69.4,NA
2003-10,Newfoundland and Labrador,Business clients,68.6,NA
2003-10,Prince Edward Island,"Total, all client groups",78.2,NA
2003-10,Prince Edward Island,Leisure clients,77.6,NA
2003-10,Prince Edward Island,Business clients,78.6,NA
2003-10,Nova Scotia,"Total, all client groups",82.4,NA
2003-10,Nova Scotia,Leisure clients,86.4,NA
2003-10,Nova Scotia,Business clients,79.4,NA
2003-10,New Brunswick,"Total, all client groups",74.8,NA
2003-10,New Brunswick,Leisure clients,77.2,NA
2003-10,New Brunswick,Business clients,73.3,NA
2003-10,Quebec Region,"Total, all client groups",84.9,NA
2003-10,Quebec Region,Leisure clients,81.5,NA
2003-10,Quebec Region,Business clients,86.5,NA
2003-10,Quebec,"Total, all client groups",84.9,NA
2003-10,Quebec,Leisure clients,81.5,NA
2003-10,Quebec,Business clients,86.5,NA
2003-10,Ontario Region,"Total, all client groups",86.8,NA
2003-10,Ontario Region,Leisure clients,91.3,NA
2003-10,Ontario Region,Business clients,83.6,NA
2003-10,Ontario,"Total, all client groups",86.8,NA
2003-10,Ontario,Leisure clients,91.3,NA
2003-10,Ontario,Business clients,83.6,NA
2003-10,Prairie Region,"Total, all client groups",70.1,NA
2003-10,Prairie Region,Leisure clients,72.1,NA
2003-10,Prairie Region,Business clients,66.1,NA
2003-10,Manitoba,"Total, all client groups",71,NA
2003-10,Manitoba,Leisure clients,70.7,NA
2003-10,Manitoba,Business clients,70.9,NA
2003-10,Saskatchewan,"Total, all client groups",64.1,NA
2003-10,Saskatchewan,Leisure clients,69.5,NA
2003-10,Saskatchewan,Business clients,60.4,NA
2003-10,Alberta,"Total, all client groups",71.3,NA
2003-10,Alberta,Leisure clients,73.3,NA
2003-10,Alberta,Business clients,67,NA
2003-10,British Columbia Region,"Total, all client groups",76.3,NA
2003-10,British Columbia Region,Leisure clients,75.9,NA
2003-10,British Columbia Region,Business clients,75.5,NA
2003-10,British Columbia,"Total, all client groups",76.3,NA
2003-10,British Columbia,Leisure clients,75.9,NA
2003-10,British Columbia,Business clients,75.5,NA
2003-10,Territories,"Total, all client groups",75.7,NA
2003-10,Territories,Leisure clients,73.2,NA
2003-10,Territories,Business clients,77.1,NA
2003-10,Yukon,"Total, all client groups",74.2,NA
2003-10,Yukon,Leisure clients,71.1,NA
2003-10,Yukon,Business clients,77,NA
2003-10,Northwest Territories,"Total, all client groups",80.9,NA
2003-10,Northwest Territories,Leisure clients,81.7,NA
2003-10,Northwest Territories,Business clients,80.5,NA
2003-10,Nunavut,"Total, all client groups",74,NA
2003-10,Nunavut,Leisure clients,75.7,NA
2003-10,Nunavut,Business clients,73.9,NA
2004-01,Canada,"Total, all client groups",78.5,NA
2004-01,Canada,Leisure clients,78.8,NA
2004-01,Canada,Business clients,76.8,NA
2004-01,Atlantic Region,"Total, all client groups",74.9,NA
2004-01,Atlantic Region,Leisure clients,76.2,NA
2004-01,Atlantic Region,Business clients,73.6,NA
2004-01,Newfoundland and Labrador,"Total, all client groups",68.8,NA
2004-01,Newfoundland and Labrador,Leisure clients,70.3,NA
2004-01,Newfoundland and Labrador,Business clients,67.8,NA
2004-01,Prince Edward Island,"Total, all client groups",75.2,NA
2004-01,Prince Edward Island,Leisure clients,72.3,NA
2004-01,Prince Edward Island,Business clients,79.5,NA
2004-01,Nova Scotia,"Total, all client groups",79.7,NA
2004-01,Nova Scotia,Leisure clients,82.8,NA
2004-01,Nova Scotia,Business clients,77.3,NA
2004-01,New Brunswick,"Total, all client groups",75,NA
2004-01,New Brunswick,Leisure clients,76,NA
2004-01,New Brunswick,Business clients,74.3,NA
2004-01,Quebec Region,"Total, all client groups",85.7,NA
2004-01,Quebec Region,Leisure clients,82,NA
2004-01,Quebec Region,Business clients,88.6,NA
2004-01,Quebec,"Total, all client groups",85.7,NA
2004-01,Quebec,Leisure clients,82,NA
2004-01,Quebec,Business clients,88.6,NA
2004-01,Ontario Region,"Total, all client groups",84.5,NA
2004-01,Ontario Region,Leisure clients,88.5,NA
2004-01,Ontario Region,Business clients,81.9,NA
2004-01,Ontario,"Total, all client groups",84.5,NA
2004-01,Ontario,Leisure clients,88.5,NA
2004-01,Ontario,Business clients,81.9,NA
2004-01,Prairie Region,"Total, all client groups",70.4,NA
2004-01,Prairie Region,Leisure clients,71.3,NA
2004-01,Prairie Region,Business clients,67.1,NA
2004-01,Manitoba,"Total, all client groups",72,NA
2004-01,Manitoba,Leisure clients,70.2,NA
2004-01,Manitoba,Business clients,73.3,NA
2004-01,Saskatchewan,"Total, all client groups",64.1,NA
2004-01,Saskatchewan,Leisure clients,67.2,NA
2004-01,Saskatchewan,Business clients,61.9,NA
2004-01,Alberta,"Total, all client groups",71.5,NA
2004-01,Alberta,Leisure clients,73,NA
2004-01,Alberta,Business clients,67.6,NA
2004-01,British Columbia Region,"Total, all client groups",72.6,NA
2004-01,British Columbia Region,Leisure clients,70.8,NA
2004-01,British Columbia Region,Business clients,73.3,NA
2004-01,British Columbia,"Total, all client groups",72.6,NA
2004-01,British Columbia,Leisure clients,70.8,NA
2004-01,British Columbia,Business clients,73.3,NA
2004-01,Territories,"Total, all client groups",75.9,NA
2004-01,Territories,Leisure clients,72.4,NA
2004-01,Territories,Business clients,77.8,NA
2004-01,Yukon,"Total, all client groups",74.3,NA
2004-01,Yukon,Leisure clients,69.1,NA
2004-01,Yukon,Business clients,78.9,NA
2004-01,Northwest Territories,"Total, all client groups",80.7,NA
2004-01,Northwest Territories,Leisure clients,84.7,NA
2004-01,Northwest Territories,Business clients,79.5,NA
2004-01,Nunavut,"Total, all client groups",74.9,NA
2004-01,Nunavut,Leisure clients,77.2,NA
2004-01,Nunavut,Business clients,74.7,NA
2004-04,Canada,"Total, all client groups",85.8,NA
2004-04,Canada,Leisure clients,86.3,NA
2004-04,Canada,Business clients,82.8,NA
2004-04,Atlantic Region,"Total, all client groups",83.8,NA
2004-04,Atlantic Region,Leisure clients,86.2,NA
2004-04,Atlantic Region,Business clients,81.6,NA
2004-04,Newfoundland and Labrador,"Total, all client groups",74.3,NA
2004-04,Newfoundland and Labrador,Leisure clients,77.4,NA
2004-04,Newfoundland and Labrador,Business clients,72.5,NA
2004-04,Prince Edward Island,"Total, all client groups",91.6,NA
2004-04,Prince Edward Island,Leisure clients,91.2,NA
2004-04,Prince Edward Island,Business clients,91.5,NA
2004-04,Nova Scotia,"Total, all client groups",91.4,NA
2004-04,Nova Scotia,Leisure clients,93.3,NA
2004-04,Nova Scotia,Business clients,89.7,NA
2004-04,New Brunswick,"Total, all client groups",81.9,NA
2004-04,New Brunswick,Leisure clients,83.6,NA
2004-04,New Brunswick,Business clients,80.8,NA
2004-04,Quebec Region,"Total, all client groups",88.3,NA
2004-04,Quebec Region,Leisure clients,84.2,NA
2004-04,Quebec Region,Business clients,90.1,NA
2004-04,Quebec,"Total, all client groups",88.3,NA
2004-04,Quebec,Leisure clients,84.2,NA
2004-04,Quebec,Business clients,90.1,NA
2004-04,Ontario Region,"Total, all client groups",91.6,NA
2004-04,Ontario Region,Leisure clients,96.8,NA
2004-04,Ontario Region,Business clients,88,NA
2004-04,Ontario,"Total, all client groups",91.6,NA
2004-04,Ontario,Leisure clients,96.8,NA
2004-04,Ontario,Business clients,88,NA
2004-04,Prairie Region,"Total, all client groups",75.6,NA
2004-04,Prairie Region,Leisure clients,75.8,NA
2004-04,Prairie Region,Business clients,69.8,NA
2004-04,Manitoba,"Total, all client groups",75.4,NA
2004-04,Manitoba,Leisure clients,74.3,NA
2004-04,Manitoba,Business clients,76,NA
2004-04,Saskatchewan,"Total, all client groups",65.1,NA
2004-04,Saskatchewan,Leisure clients,66.7,NA
2004-04,Saskatchewan,Business clients,63.9,NA
2004-04,Alberta,"Total, all client groups",78,NA
2004-04,Alberta,Leisure clients,79.1,NA
2004-04,Alberta,Business clients,70.4,NA
2004-04,British Columbia Region,"Total, all client groups",87.5,NA
2004-04,British Columbia Region,Leisure clients,84.9,NA
2004-04,British Columbia Region,Business clients,88.3,NA
2004-04,British Columbia,"Total, all client groups",87.5,NA
2004-04,British Columbia,Leisure clients,84.9,NA
2004-04,British Columbia,Business clients,88.3,NA
2004-04,Territories,"Total, all client groups",78.7,NA
2004-04,Territories,Leisure clients,77.6,NA
2004-04,Territories,Business clients,79.3,NA
2004-04,Yukon,"Total, all client groups",78.8,NA
2004-04,Yukon,Leisure clients,76.4,NA
2004-04,Yukon,Business clients,80.8,NA
2004-04,Northwest Territories,"Total, all client groups",81.2,NA
2004-04,Northwest Territories,Leisure clients,83.9,NA
2004-04,Northwest Territories,Business clients,80.3,NA
2004-04,Nunavut,"Total, all client groups",76.2,NA
2004-04,Nunavut,Leisure clients,77.4,NA
2004-04,Nunavut,Business clients,76.1,NA
2004-07,Canada,"Total, all client groups",93.6,NA
2004-07,Canada,Leisure clients,95.9,NA
2004-07,Canada,Business clients,88.4,NA
2004-07,Atlantic Region,"Total, all client groups",93.8,NA
2004-07,Atlantic Region,Leisure clients,100.5,NA
2004-07,Atlantic Region,Business clients,88.5,NA
2004-07,Newfoundland and Labrador,"Total, all client groups",78,NA
2004-07,Newfoundland and Labrador,Leisure clients,83.1,NA
2004-07,Newfoundland and Labrador,Business clients,75.3,NA
2004-07,Prince Edward Island,"Total, all client groups",116.3,NA
2004-07,Prince Edward Island,Leisure clients,118,NA
2004-07,Prince Edward Island,Business clients,112.4,NA
2004-07,Nova Scotia,"Total, all client groups",104.9,NA
2004-07,Nova Scotia,Leisure clients,110.4,NA
2004-07,Nova Scotia,Business clients,100.6,NA
2004-07,New Brunswick,"Total, all client groups",89.9,NA
2004-07,New Brunswick,Leisure clients,96.4,NA
2004-07,New Brunswick,Business clients,86,NA
2004-07,Quebec Region,"Total, all client groups",100.4,NA
2004-07,Quebec Region,Leisure clients,99.2,NA
2004-07,Quebec Region,Business clients,100,NA
2004-07,Quebec,"Total, all client groups",100.4,NA
2004-07,Quebec,Leisure clients,99.2,NA
2004-07,Quebec,Business clients,100,NA
2004-07,Ontario Region,"Total, all client groups",97.5,NA
2004-07,Ontario Region,Leisure clients,104.1,NA
2004-07,Ontario Region,Business clients,93,NA
2004-07,Ontario,"Total, all client groups",97.5,NA
2004-07,Ontario,Leisure clients,104.1,NA
2004-07,Ontario,Business clients,93,NA
2004-07,Prairie Region,"Total, all client groups",80.5,NA
2004-07,Prairie Region,Leisure clients,80.4,NA
2004-07,Prairie Region,Business clients,72.5,NA
2004-07,Manitoba,"Total, all client groups",76,NA
2004-07,Manitoba,Leisure clients,75,NA
2004-07,Manitoba,Business clients,76.4,NA
2004-07,Saskatchewan,"Total, all client groups",63.9,NA
2004-07,Saskatchewan,Leisure clients,66.8,NA
2004-07,Saskatchewan,Business clients,61.9,NA
2004-07,Alberta,"Total, all client groups",85.2,NA
2004-07,Alberta,Leisure clients,86.1,NA
2004-07,Alberta,Business clients,74.7,NA
2004-07,British Columbia Region,"Total, all client groups",97.7,NA
2004-07,British Columbia Region,Leisure clients,97.3,NA
2004-07,British Columbia Region,Business clients,96,NA
2004-07,British Columbia,"Total, all client groups",97.7,NA
2004-07,British Columbia,Leisure clients,97.3,NA
2004-07,British Columbia,Business clients,96,NA
2004-07,Territories,"Total, all client groups",80.6,NA
2004-07,Territories,Leisure clients,83.4,NA
2004-07,Territories,Business clients,79.2,NA
2004-07,Yukon,"Total, all client groups",82.9,NA
2004-07,Yukon,Leisure clients,84.3,NA
2004-07,Yukon,Business clients,81.4,NA
2004-07,Northwest Territories,"Total, all client groups",81.6,NA
2004-07,Northwest Territories,Leisure clients,84.5,NA
2004-07,Northwest Territories,Business clients,80.7,NA
2004-07,Nunavut,"Total, all client groups",74.9,NA
2004-07,Nunavut,Leisure clients,76.8,NA
2004-07,Nunavut,Business clients,74.8,NA
2004-10,Canada,"Total, all client groups",81.4,NA
2004-10,Canada,Leisure clients,82.4,NA
2004-10,Canada,Business clients,79.2,NA
2004-10,Atlantic Region,"Total, all client groups",78,NA
2004-10,Atlantic Region,Leisure clients,80.8,NA
2004-10,Atlantic Region,Business clients,75.6,NA
2004-10,Newfoundland and Labrador,"Total, all client groups",68.9,NA
2004-10,Newfoundland and Labrador,Leisure clients,73.4,NA
