REF_DATE,GEO,Commodity,"Machinery and equipment, domestic and imported",VALUE,STATUS
2015-10,Canada,Carpets and rugs,Total domestic and imported,132.2,NA
2015-10,Canada,Carpets and rugs,Domestic,109.5,NA
2015-10,Canada,Carpets and rugs,Imported,143.4,NA
2015-10,Canada,Other textile products,Total domestic and imported,123,NA
2015-10,Canada,Other textile products,Domestic,112.1,NA
2015-10,Canada,Other textile products,Imported,136.5,NA
2015-10,Canada,Wood containers and pallets,Total domestic and imported,113,E
2015-10,Canada,Wood containers and pallets,Domestic,106.8,E
2015-10,Canada,Wood containers and pallets,Imported,151.4,NA
2015-10,Canada,Prefabricated wood buildings and components,Total domestic and imported,115.9,NA
2015-10,Canada,Prefabricated wood buildings and components,Domestic,104.9,NA
2015-10,Canada,Prefabricated wood buildings and components,Imported,151.1,NA
2015-10,Canada,Rubber and plastic hoses and belts,Total domestic and imported,150,NA
2015-10,Canada,Rubber and plastic hoses and belts,Domestic,106.4,NA
2015-10,Canada,Rubber and plastic hoses and belts,Imported,171.8,NA
2015-10,Canada,Glass and glass products,Total domestic and imported,134.9,NA
2015-10,Canada,Glass and glass products,Domestic,121.5,NA
2015-10,Canada,Glass and glass products,Imported,142.1,NA
2015-10,Canada,"Boilers, tanks and heavy gauge metal containers",Total domestic and imported,116.2,E
2015-10,Canada,"Boilers, tanks and heavy gauge metal containers",Domestic,108.9,E
2015-10,Canada,"Boilers, tanks and heavy gauge metal containers",Imported,137.1,NA
2015-10,Canada,Springs and wire products,Total domestic and imported,132.9,NA
2015-10,Canada,Springs and wire products,Domestic,106.2,NA
2015-10,Canada,Springs and wire products,Imported,142.3,NA
2015-10,Canada,Hand tools and cutlery (except precious metal),Total domestic and imported,136.8,NA
2015-10,Canada,Hand tools and cutlery (except precious metal),Domestic,124.7,NA
2015-10,Canada,Hand tools and cutlery (except precious metal),Imported,137.9,NA
2015-10,Canada,Metal valves and pipe fittings,Total domestic and imported,150,E
2015-10,Canada,Metal valves and pipe fittings,Domestic,111.8,E
2015-10,Canada,Metal valves and pipe fittings,Imported,155.5,NA
2015-10,Canada,"Agricultural, lawn and garden machinery and equipment",Total domestic and imported,135.2,NA
2015-10,Canada,"Agricultural, lawn and garden machinery and equipment",Domestic,121.3,NA
2015-10,Canada,"Agricultural, lawn and garden machinery and equipment",Imported,139.4,NA
2015-10,Canada,"Logging, mining and construction machinery and equipment",Total domestic and imported,130.3,NA
2015-10,Canada,"Logging, mining and construction machinery and equipment",Domestic,109.4,NA
2015-10,Canada,"Logging, mining and construction machinery and equipment",Imported,144.1,NA
2015-10,Canada,Other industry-specific machinery,Total domestic and imported,132.5,NA
2015-10,Canada,Other industry-specific machinery,Domestic,113.2,NA
2015-10,Canada,Other industry-specific machinery,Imported,134.7,NA
2015-10,Canada,Commercial and service industry machinery,Total domestic and imported,131.4,NA
2015-10,Canada,Commercial and service industry machinery,Domestic,99,NA
2015-10,Canada,Commercial and service industry machinery,Imported,139.6,NA
2015-10,Canada,"Industrial and commercial fans and blowers, and air purification equipment",Total domestic and imported,136.8,NA
2015-10,Canada,"Industrial and commercial fans and blowers, and air purification equipment",Domestic,104.6,NA
2015-10,Canada,"Industrial and commercial fans and blowers, and air purification equipment",Imported,148.3,NA
2015-10,Canada,Heating and cooling equipment (except household refrigerators and freezers),Total domestic and imported,130.8,NA
2015-10,Canada,Heating and cooling equipment (except household refrigerators and freezers),Domestic,102.4,NA
2015-10,Canada,Heating and cooling equipment (except household refrigerators and freezers),Imported,144.4,NA
2015-10,Canada,Metalworking machinery,Total domestic and imported,118.4,NA
2015-10,Canada,Metalworking machinery,Domestic,105.9,NA
2015-10,Canada,Metalworking machinery,Imported,136.4,NA
2015-10,Canada,Turbines and turbine generator set units,Total domestic and imported,134.1,E
2015-10,Canada,Turbines and turbine generator set units,Domestic,106.1,E
2015-10,Canada,Turbines and turbine generator set units,Imported,135.9,NA
2015-10,Canada,Other engine and power transmission equipment,Total domestic and imported,133.9,NA
2015-10,Canada,Other engine and power transmission equipment,Domestic,115.4,NA
2015-10,Canada,Other engine and power transmission equipment,Imported,137.9,NA
2015-10,Canada,Pumps and compressors,Total domestic and imported,144.4,NA
2015-10,Canada,Pumps and compressors,Domestic,113.8,NA
2015-10,Canada,Pumps and compressors,Imported,151,NA
2015-10,Canada,Material handling equipment,Total domestic and imported,134.1,NA
2015-10,Canada,Material handling equipment,Domestic,106.1,NA
2015-10,Canada,Material handling equipment,Imported,145.8,NA
2015-10,Canada,Other miscellaneous general-purpose machinery,Total domestic and imported,138.8,NA
2015-10,Canada,Other miscellaneous general-purpose machinery,Domestic,109.8,NA
2015-10,Canada,Other miscellaneous general-purpose machinery,Imported,144.1,NA
2015-10,Canada,Computers and computer peripheral equipment,Total domestic and imported,112.8,NA
2015-10,Canada,Computers and computer peripheral equipment,Domestic,115.1,NA
2015-10,Canada,Computers and computer peripheral equipment,Imported,112.7,NA
2015-10,Canada,Telephone apparatus,Total domestic and imported,125.1,E
2015-10,Canada,Telephone apparatus,Domestic,91.7,E
2015-10,Canada,Telephone apparatus,Imported,125.8,NA
2015-10,Canada,Other communications equipment,Total domestic and imported,126.1,NA
2015-10,Canada,Other communications equipment,Domestic,110.8,NA
2015-10,Canada,Other communications equipment,Imported,130.7,NA
2015-10,Canada,Televisions and other audio and video equipment,Total domestic and imported,116.1,NA
2015-10,Canada,Televisions and other audio and video equipment,Domestic,122.8,NA
2015-10,Canada,Televisions and other audio and video equipment,Imported,116.1,NA
2015-10,Canada,Navigational and guidance instruments,Total domestic and imported,136.2,NA
2015-10,Canada,Navigational and guidance instruments,Domestic,128.9,NA
2015-10,Canada,Navigational and guidance instruments,Imported,144.7,NA
2015-10,Canada,"Measuring, medical and controlling devices",Total domestic and imported,134.1,NA
2015-10,Canada,"Measuring, medical and controlling devices",Domestic,100.7,NA
2015-10,Canada,"Measuring, medical and controlling devices",Imported,137.2,NA
2015-10,Canada,Small electric appliances,Total domestic and imported,126,E
2015-10,Canada,Small electric appliances,Domestic,98,E
2015-10,Canada,Small electric appliances,Imported,126.6,NA
2015-10,Canada,Major appliances,Total domestic and imported,134.9,NA
2015-10,Canada,Major appliances,Domestic,106.4,NA
2015-10,Canada,Major appliances,Imported,139.5,NA
2015-10,Canada,Transformers,Total domestic and imported,109.8,NA
2015-10,Canada,Transformers,Domestic,104.6,NA
2015-10,Canada,Transformers,Imported,121.2,NA
2015-10,Canada,Electric motors and generators,Total domestic and imported,142.9,NA
2015-10,Canada,Electric motors and generators,Domestic,119.1,NA
2015-10,Canada,Electric motors and generators,Imported,143.3,NA
2015-10,Canada,"Switchgear, switchboard, relays and industrial control apparatus",Total domestic and imported,131.8,NA
2015-10,Canada,"Switchgear, switchboard, relays and industrial control apparatus",Domestic,112.5,NA
2015-10,Canada,"Switchgear, switchboard, relays and industrial control apparatus",Imported,138.6,NA
2015-10,Canada,Wiring devices,Total domestic and imported,137.1,NA
2015-10,Canada,Wiring devices,Domestic,96,NA
2015-10,Canada,Wiring devices,Imported,139.4,NA
2015-10,Canada,Passenger cars,Total domestic and imported,130.6,NA
2015-10,Canada,Passenger cars,Domestic,91.9,NA
2015-10,Canada,Passenger cars,Imported,136.4,NA
2015-10,Canada,"Light-duty trucks, vans and sport utility vehicles",Total domestic and imported,134.7,E
2015-10,Canada,"Light-duty trucks, vans and sport utility vehicles",Domestic,115.7,E
2015-10,Canada,"Light-duty trucks, vans and sport utility vehicles",Imported,141.8,NA
2015-10,Canada,Medium and heavy-duty trucks and chassis,Total domestic and imported,145.5,E
2015-10,Canada,Medium and heavy-duty trucks and chassis,Domestic,124.8,E
2015-10,Canada,Medium and heavy-duty trucks and chassis,Imported,145.8,NA
2015-10,Canada,Buses,Total domestic and imported,134.2,NA
2015-10,Canada,Buses,Domestic,128.4,NA
2015-10,Canada,Buses,Imported,139.4,NA
2015-10,Canada,Motor vehicle bodies and special purpose motor vehicles,Total domestic and imported,125.7,NA
2015-10,Canada,Motor vehicle bodies and special purpose motor vehicles,Domestic,115.3,NA
2015-10,Canada,Motor vehicle bodies and special purpose motor vehicles,Imported,136,NA
2015-10,Canada,Freight and utility trailers,Total domestic and imported,130.6,E
2015-10,Canada,Freight and utility trailers,Domestic,118.3,E
2015-10,Canada,Freight and utility trailers,Imported,143.2,NA
2015-10,Canada,"Motor homes, travel trailers and campers",Total domestic and imported,141.3,NA
2015-10,Canada,"Motor homes, travel trailers and campers",Domestic,111.4,NA
2015-10,Canada,"Motor homes, travel trailers and campers",Imported,144,NA
2015-10,Canada,Aircraft and aircraft engines,Total domestic and imported,143.4,NA
2015-10,Canada,Aircraft and aircraft engines,Domestic,143.4,NA
2015-10,Canada,Aircraft and aircraft engines,Imported,143.4,NA
2015-10,Canada,Aircraft parts and equipment,Total domestic and imported,137.6,NA
2015-10,Canada,Aircraft parts and equipment,Domestic,121.3,NA
2015-10,Canada,Aircraft parts and equipment,Imported,139.9,NA
2015-10,Canada,Railroad rolling stocks,Total domestic and imported,122,E
2015-10,Canada,Railroad rolling stocks,Domestic,102,E
2015-10,Canada,Railroad rolling stocks,Imported,141.5,NA
2015-10,Canada,Ships,Total domestic and imported,126,E
2015-10,Canada,Ships,Domestic,119.9,E
2015-10,Canada,Ships,Imported,137,NA
2015-10,Canada,Boats,Total domestic and imported,144.7,NA
2015-10,Canada,Boats,Domestic,120.3,NA
2015-10,Canada,Boats,Imported,146.6,NA
2015-10,Canada,Other transportation equipment and related parts,Total domestic and imported,126.4,NA
2015-10,Canada,Other transportation equipment and related parts,Domestic,122.7,NA
2015-10,Canada,Other transportation equipment and related parts,Imported,131.1,NA
2015-10,Canada,Household furniture,Total domestic and imported,134.3,NA
2015-10,Canada,Household furniture,Domestic,112.4,NA
2015-10,Canada,Household furniture,Imported,143.4,NA
2015-10,Canada,Institutional furniture,Total domestic and imported,124.6,NA
2015-10,Canada,Institutional furniture,Domestic,104.6,NA
2015-10,Canada,Institutional furniture,Imported,147.1,NA
2015-10,Canada,Office furniture,Total domestic and imported,113,NA
2015-10,Canada,Office furniture,Domestic,104.2,NA
2015-10,Canada,Office furniture,Imported,140.9,NA
2015-10,Canada,Office and store fixtures,Total domestic and imported,128.4,NA
2015-10,Canada,Office and store fixtures,Domestic,105.3,NA
2015-10,Canada,Office and store fixtures,Imported,139.3,NA
2015-10,Canada,Mattresses and foundations,Total domestic and imported,108.6,E
2015-10,Canada,Mattresses and foundations,Domestic,100.8,E
2015-10,Canada,Mattresses and foundations,Imported,137.4,NA
2015-10,Canada,Blinds and shades,Total domestic and imported,121.5,NA
2015-10,Canada,Blinds and shades,Domestic,109.2,NA
2015-10,Canada,Blinds and shades,Imported,146.3,NA
2015-10,Canada,"Medical, dental and personal safety supplies, instruments and equipment",Total domestic and imported,129.3,NA
2015-10,Canada,"Medical, dental and personal safety supplies, instruments and equipment",Domestic,116.8,NA
2015-10,Canada,"Medical, dental and personal safety supplies, instruments and equipment",Imported,136,NA
2015-10,Canada,Sporting and athletic goods,Total domestic and imported,128.7,NA
2015-10,Canada,Sporting and athletic goods,Domestic,109,NA
2015-10,Canada,Sporting and athletic goods,Imported,136.6,NA
2015-10,Canada,Signs,Total domestic and imported,106.9,E
2015-10,Canada,Signs,Domestic,105,E
2015-10,Canada,Signs,Imported,135,NA
2016-01,Canada,Carpets and rugs,Total domestic and imported,134.8,NA
2016-01,Canada,Carpets and rugs,Domestic,108.6,NA
2016-01,Canada,Carpets and rugs,Imported,147.6,NA
2016-01,Canada,Other textile products,Total domestic and imported,124.9,NA
2016-01,Canada,Other textile products,Domestic,112.4,NA
2016-01,Canada,Other textile products,Imported,140.3,NA
2016-01,Canada,Wood containers and pallets,Total domestic and imported,111.5,E
2016-01,Canada,Wood containers and pallets,Domestic,104.3,E
2016-01,Canada,Wood containers and pallets,Imported,155.5,NA
2016-01,Canada,Prefabricated wood buildings and components,Total domestic and imported,117,NA
2016-01,Canada,Prefabricated wood buildings and components,Domestic,105,NA
2016-01,Canada,Prefabricated wood buildings and components,Imported,155.9,NA
2016-01,Canada,Rubber and plastic hoses and belts,Total domestic and imported,153.2,NA
2016-01,Canada,Rubber and plastic hoses and belts,Domestic,107.5,NA
2016-01,Canada,Rubber and plastic hoses and belts,Imported,176.2,NA
2016-01,Canada,Glass and glass products,Total domestic and imported,138.3,NA
2016-01,Canada,Glass and glass products,Domestic,120.9,NA
2016-01,Canada,Glass and glass products,Imported,147.7,NA
2016-01,Canada,"Boilers, tanks and heavy gauge metal containers",Total domestic and imported,119,E
2016-01,Canada,"Boilers, tanks and heavy gauge metal containers",Domestic,111.3,E
2016-01,Canada,"Boilers, tanks and heavy gauge metal containers",Imported,141,NA
2016-01,Canada,Springs and wire products,Total domestic and imported,134.9,NA
2016-01,Canada,Springs and wire products,Domestic,105.1,NA
2016-01,Canada,Springs and wire products,Imported,145.4,NA
2016-01,Canada,Hand tools and cutlery (except precious metal),Total domestic and imported,140.8,NA
2016-01,Canada,Hand tools and cutlery (except precious metal),Domestic,126.4,NA
2016-01,Canada,Hand tools and cutlery (except precious metal),Imported,142.1,NA
2016-01,Canada,Metal valves and pipe fittings,Total domestic and imported,155.9,E
2016-01,Canada,Metal valves and pipe fittings,Domestic,115.9,E
2016-01,Canada,Metal valves and pipe fittings,Imported,161.6,NA
2016-01,Canada,"Agricultural, lawn and garden machinery and equipment",Total domestic and imported,139.1,NA
2016-01,Canada,"Agricultural, lawn and garden machinery and equipment",Domestic,123.7,NA
2016-01,Canada,"Agricultural, lawn and garden machinery and equipment",Imported,143.7,NA
2016-01,Canada,"Logging, mining and construction machinery and equipment",Total domestic and imported,133.4,NA
2016-01,Canada,"Logging, mining and construction machinery and equipment",Domestic,110.3,NA
2016-01,Canada,"Logging, mining and construction machinery and equipment",Imported,148.6,NA
2016-01,Canada,Other industry-specific machinery,Total domestic and imported,136.6,NA
2016-01,Canada,Other industry-specific machinery,Domestic,115,NA
