REF_DATE,GEO,North American Industry Classification System (NAICS),VALUE,STATUS,Classification Code for North American Industry Classification System (NAICS)
2015-12,Canada,"Hobby, toy and game stores [45112]",97.4,NA,[45112]
2015-12,Canada,"Sewing, needlework and piece goods stores [45113]",103.2,NA,[45113]
2015-12,Canada,Musical instrument and supplies stores [45114],106.5,NA,[45114]
2015-12,Canada,Book stores and news dealers [4513],119.4,NA,[4513]
2015-12,Canada,Book stores and news dealers [45131],119.4,NA,[45131]
2015-12,Canada,General merchandise stores [452],98.7,NA,[452]
2015-12,Canada,Other general merchandise stores [4529],108,NA,[4529]
2015-12,Canada,All other general merchandise stores [45299],107.1,NA,[45299]
2015-12,Canada,Miscellaneous store retailers [453],101.3,NA,[453]
2015-12,Canada,"Office supplies, stationery and gift stores [4532]",99.9,NA,[4532]
2015-12,Canada,Office supplies and stationery stores [45321],93.2,NA,[45321]
2015-12,Canada,Other miscellaneous store retailers [4539],104.7,NA,[4539]
2015-12,Canada,Pet and pet supplies stores [45391],113.3,NA,[45391]
2015-12,Canada,All other miscellaneous store retailers [45399],100.5,NA,[45399]
2016-01,Canada,Retail trade [44-45],105.6,NA,[44-45]
2016-01,Canada,"Automotive parts, accessories and tire stores [4413]",103.9,NA,[4413]
2016-01,Canada,Automotive parts and accessories stores [44131],102.1,NA,[44131]
2016-01,Canada,Tire dealers [44132],105.1,NA,[44132]
2016-01,Canada,Furniture and home furnishings stores [442],102,NA,[442]
2016-01,Canada,Furniture stores [4421],101.7,NA,[4421]
2016-01,Canada,Furniture stores [44211],101.7,NA,[44211]
2016-01,Canada,Home furnishings stores [4422],102.6,NA,[4422]
2016-01,Canada,Floor covering stores [44221],112.3,NA,[44221]
2016-01,Canada,Other home furnishings stores [44229],97.5,NA,[44229]
2016-01,Canada,Electronics and appliance stores [443],98.6,NA,[443]
2016-01,Canada,Electronics and appliance stores [4431],98.6,NA,[4431]
2016-01,Canada,Electronics and appliance stores [44314],98.6,NA,[44314]
2016-01,Canada,Building material and garden equipment and supplies dealers [444],109.1,NA,[444]
2016-01,Canada,Building material and supplies dealers [4441],109.5,NA,[4441]
2016-01,Canada,Home centres [44411],117,NA,[44411]
2016-01,Canada,Paint and wallpaper stores [44412],106.8,NA,[44412]
2016-01,Canada,Other building material dealers [44419],98.8,NA,[44419]
2016-01,Canada,Lawn and garden equipment and supplies stores [4442],106.1,NA,[4442]
2016-01,Canada,Nursery stores and garden centres [44422],109,NA,[44422]
2016-01,Canada,Food and beverage stores [445],104.9,NA,[445]
2016-01,Canada,Grocery stores [4451],102.7,NA,[4451]
2016-01,Canada,Supermarkets and other grocery (except convenience) stores [44511],101.6,NA,[44511]
2016-01,Canada,Convenience stores [44512],114.5,NA,[44512]
2016-01,Canada,Specialty food stores [4452],114.9,NA,[4452]
2016-01,Canada,Other specialty food stores [44529],112.2,NA,[44529]
2016-01,Canada,"Beer, wine and liquor stores [4453]",106.7,NA,[4453]
2016-01,Canada,"Beer, wine and liquor stores [44531]",106.7,NA,[44531]
2016-01,Canada,Health and personal care stores [446],105.2,NA,[446]
2016-01,Canada,Health and personal care stores [4461],105.2,NA,[4461]
2016-01,Canada,Pharmacies and drug stores [44611],106.5,NA,[44611]
2016-01,Canada,"Cosmetics, beauty supplies and perfume stores [44612]",107.3,NA,[44612]
2016-01,Canada,Optical goods stores [44613],90.9,NA,[44613]
2016-01,Canada,Other health and personal care stores [44619],102.7,NA,[44619]
2016-01,Canada,Gasoline stations [447],109.4,NA,[447]
2016-01,Canada,Gasoline stations [4471],109.4,NA,[4471]
2016-01,Canada,Gasoline stations with convenience stores [44711],102.8,NA,[44711]
2016-01,Canada,Other gasoline stations [44719],113.1,NA,[44719]
2016-01,Canada,Clothing and clothing accessories stores [448],104,NA,[448]
2016-01,Canada,Clothing stores [4481],102,NA,[4481]
2016-01,Canada,Men's clothing stores [44811],99.2,NA,[44811]
2016-01,Canada,Women's clothing stores [44812],110.6,NA,[44812]
2016-01,Canada,Family clothing stores [44814],95.9,NA,[44814]
2016-01,Canada,Other clothing stores [44819],111.1,NA,[44819]
2016-01,Canada,Shoe stores [4482],110.9,NA,[4482]
2016-01,Canada,Shoe stores [44821],110.9,NA,[44821]
2016-01,Canada,"Jewellery, luggage and leather goods stores [4483]",111.7,NA,[4483]
2016-01,Canada,Jewellery stores [44831],112.5,NA,[44831]
2016-01,Canada,Luggage and leather goods stores [44832],107.3,NA,[44832]
2016-01,Canada,"Sporting goods, hobby, book and music stores [451]",103.5,NA,[451]
2016-01,Canada,"Sporting goods, hobby and musical instrument stores [4511]",102.6,NA,[4511]
2016-01,Canada,Sporting goods stores [45111],102.7,NA,[45111]
2016-01,Canada,"Hobby, toy and game stores [45112]",99.1,NA,[45112]
2016-01,Canada,"Sewing, needlework and piece goods stores [45113]",99.4,NA,[45113]
2016-01,Canada,Musical instrument and supplies stores [45114],110.4,NA,[45114]
2016-01,Canada,Book stores and news dealers [4513],112.7,NA,[4513]
2016-01,Canada,Book stores and news dealers [45131],112.7,NA,[45131]
2016-01,Canada,General merchandise stores [452],107.3,NA,[452]
2016-01,Canada,Other general merchandise stores [4529],112.9,NA,[4529]
2016-01,Canada,All other general merchandise stores [45299],116,NA,[45299]
2016-01,Canada,Miscellaneous store retailers [453],108.3,NA,[453]
2016-01,Canada,"Office supplies, stationery and gift stores [4532]",118.9,NA,[4532]
2016-01,Canada,Office supplies and stationery stores [45321],125.6,NA,[45321]
2016-01,Canada,Other miscellaneous store retailers [4539],105.4,NA,[4539]
2016-01,Canada,Pet and pet supplies stores [45391],114.7,NA,[45391]
2016-01,Canada,All other miscellaneous store retailers [45399],100.8,NA,[45399]
2016-02,Canada,Retail trade [44-45],105.3,NA,[44-45]
2016-02,Canada,"Automotive parts, accessories and tire stores [4413]",103.9,NA,[4413]
2016-02,Canada,Automotive parts and accessories stores [44131],102.1,NA,[44131]
2016-02,Canada,Tire dealers [44132],105.1,NA,[44132]
2016-02,Canada,Furniture and home furnishings stores [442],100.4,NA,[442]
2016-02,Canada,Furniture stores [4421],98.8,NA,[4421]
2016-02,Canada,Furniture stores [44211],98.8,NA,[44211]
2016-02,Canada,Home furnishings stores [4422],102.8,NA,[4422]
2016-02,Canada,Floor covering stores [44221],112.8,NA,[44221]
2016-02,Canada,Other home furnishings stores [44229],97.5,NA,[44229]
2016-02,Canada,Electronics and appliance stores [443],101.4,NA,[443]
2016-02,Canada,Electronics and appliance stores [4431],101.4,NA,[4431]
2016-02,Canada,Electronics and appliance stores [44314],101.4,NA,[44314]
2016-02,Canada,Building material and garden equipment and supplies dealers [444],109.9,NA,[444]
2016-02,Canada,Building material and supplies dealers [4441],110.5,NA,[4441]
2016-02,Canada,Home centres [44411],118.4,NA,[44411]
2016-02,Canada,Paint and wallpaper stores [44412],106.8,NA,[44412]
2016-02,Canada,Other building material dealers [44419],99,NA,[44419]
2016-02,Canada,Lawn and garden equipment and supplies stores [4442],105.7,NA,[4442]
2016-02,Canada,Nursery stores and garden centres [44422],108,NA,[44422]
2016-02,Canada,Food and beverage stores [445],107.1,NA,[445]
2016-02,Canada,Grocery stores [4451],105.8,NA,[4451]
2016-02,Canada,Supermarkets and other grocery (except convenience) stores [44511],105,NA,[44511]
2016-02,Canada,Convenience stores [44512],115.7,NA,[44512]
2016-02,Canada,Specialty food stores [4452],115.3,NA,[4452]
2016-02,Canada,Other specialty food stores [44529],112.2,NA,[44529]
2016-02,Canada,"Beer, wine and liquor stores [4453]",106.8,NA,[4453]
2016-02,Canada,"Beer, wine and liquor stores [44531]",106.8,NA,[44531]
2016-02,Canada,Health and personal care stores [446],99.8,NA,[446]
2016-02,Canada,Health and personal care stores [4461],99.8,NA,[4461]
2016-02,Canada,Pharmacies and drug stores [44611],98.5,NA,[44611]
2016-02,Canada,"Cosmetics, beauty supplies and perfume stores [44612]",111.5,NA,[44612]
2016-02,Canada,Optical goods stores [44613],93,NA,[44613]
2016-02,Canada,Other health and personal care stores [44619],104.7,NA,[44619]
2016-02,Canada,Gasoline stations [447],107.5,NA,[447]
2016-02,Canada,Gasoline stations [4471],107.5,NA,[4471]
2016-02,Canada,Gasoline stations with convenience stores [44711],102.8,NA,[44711]
2016-02,Canada,Other gasoline stations [44719],110.1,NA,[44719]
2016-02,Canada,Clothing and clothing accessories stores [448],105.5,NA,[448]
2016-02,Canada,Clothing stores [4481],103,NA,[4481]
2016-02,Canada,Men's clothing stores [44811],99.3,NA,[44811]
2016-02,Canada,Women's clothing stores [44812],114.8,NA,[44812]
2016-02,Canada,Family clothing stores [44814],95.8,NA,[44814]
2016-02,Canada,Other clothing stores [44819],111.1,NA,[44819]
2016-02,Canada,Shoe stores [4482],111.2,NA,[4482]
2016-02,Canada,Shoe stores [44821],111.2,NA,[44821]
2016-02,Canada,"Jewellery, luggage and leather goods stores [4483]",117.9,NA,[4483]
2016-02,Canada,Jewellery stores [44831],119.6,NA,[44831]
2016-02,Canada,Luggage and leather goods stores [44832],107.3,NA,[44832]
2016-02,Canada,"Sporting goods, hobby, book and music stores [451]",104.4,NA,[451]
2016-02,Canada,"Sporting goods, hobby and musical instrument stores [4511]",103.3,NA,[4511]
2016-02,Canada,Sporting goods stores [45111],102.5,NA,[45111]
2016-02,Canada,"Hobby, toy and game stores [45112]",101.8,NA,[45112]
2016-02,Canada,"Sewing, needlework and piece goods stores [45113]",99.3,NA,[45113]
2016-02,Canada,Musical instrument and supplies stores [45114],110.3,NA,[45114]
2016-02,Canada,Book stores and news dealers [4513],115.6,NA,[4513]
2016-02,Canada,Book stores and news dealers [45131],115.6,NA,[45131]
2016-02,Canada,General merchandise stores [452],104.1,NA,[452]
2016-02,Canada,Other general merchandise stores [4529],117.1,NA,[4529]
2016-02,Canada,All other general merchandise stores [45299],118.9,NA,[45299]
2016-02,Canada,Miscellaneous store retailers [453],107.3,NA,[453]
2016-02,Canada,"Office supplies, stationery and gift stores [4532]",115,NA,[4532]
2016-02,Canada,Office supplies and stationery stores [45321],118.3,NA,[45321]
2016-02,Canada,Other miscellaneous store retailers [4539],105.7,NA,[4539]
2016-02,Canada,Pet and pet supplies stores [45391],117.1,NA,[45391]
2016-02,Canada,All other miscellaneous store retailers [45399],100.3,NA,[45399]
2016-03,Canada,Retail trade [44-45],105.3,NA,[44-45]
2016-03,Canada,"Automotive parts, accessories and tire stores [4413]",106.3,NA,[4413]
2016-03,Canada,Automotive parts and accessories stores [44131],108.8,NA,[44131]
2016-03,Canada,Tire dealers [44132],103.6,NA,[44132]
2016-03,Canada,Furniture and home furnishings stores [442],102.4,NA,[442]
2016-03,Canada,Furniture stores [4421],102.6,NA,[4421]
2016-03,Canada,Furniture stores [44211],102.6,NA,[44211]
2016-03,Canada,Home furnishings stores [4422],102.4,NA,[4422]
2016-03,Canada,Floor covering stores [44221],111.7,NA,[44221]
2016-03,Canada,Other home furnishings stores [44229],97.5,NA,[44229]
2016-03,Canada,Electronics and appliance stores [443],102,NA,[443]
2016-03,Canada,Electronics and appliance stores [4431],102,NA,[4431]
2016-03,Canada,Electronics and appliance stores [44314],102,NA,[44314]
2016-03,Canada,Building material and garden equipment and supplies dealers [444],109.9,NA,[444]
2016-03,Canada,Building material and supplies dealers [4441],110.4,NA,[4441]
2016-03,Canada,Home centres [44411],118.1,NA,[44411]
2016-03,Canada,Paint and wallpaper stores [44412],107,NA,[44412]
2016-03,Canada,Other building material dealers [44419],99.8,NA,[44419]
2016-03,Canada,Lawn and garden equipment and supplies stores [4442],105.7,NA,[4442]
2016-03,Canada,Nursery stores and garden centres [44422],108,NA,[44422]
2016-03,Canada,Food and beverage stores [445],105.8,NA,[445]
2016-03,Canada,Grocery stores [4451],103.5,NA,[4451]
2016-03,Canada,Supermarkets and other grocery (except convenience) stores [44511],102.3,NA,[44511]
2016-03,Canada,Convenience stores [44512],116.9,NA,[44512]
2016-03,Canada,Specialty food stores [4452],115.3,NA,[4452]
2016-03,Canada,Other specialty food stores [44529],111.9,NA,[44529]
2016-03,Canada,"Beer, wine and liquor stores [4453]",107.8,NA,[4453]
2016-03,Canada,"Beer, wine and liquor stores [44531]",107.8,NA,[44531]
2016-03,Canada,Health and personal care stores [446],99.1,NA,[446]
2016-03,Canada,Health and personal care stores [4461],99.1,NA,[4461]
2016-03,Canada,Pharmacies and drug stores [44611],97.5,NA,[44611]
2016-03,Canada,"Cosmetics, beauty supplies and perfume stores [44612]",112.8,NA,[44612]
2016-03,Canada,Optical goods stores [44613],93,NA,[44613]
2016-03,Canada,Other health and personal care stores [44619],104.4,NA,[44619]
2016-03,Canada,Gasoline stations [447],108.4,NA,[447]
2016-03,Canada,Gasoline stations [4471],108.4,NA,[4471]
2016-03,Canada,Gasoline stations with convenience stores [44711],106.6,NA,[44711]
2016-03,Canada,Other gasoline stations [44719],109.4,NA,[44719]
2016-03,Canada,Clothing and clothing accessories stores [448],105.3,NA,[448]
2016-03,Canada,Clothing stores [4481],102.8,NA,[4481]
2016-03,Canada,Men's clothing stores [44811],104.5,NA,[44811]
2016-03,Canada,Women's clothing stores [44812],115.4,NA,[44812]
2016-03,Canada,Family clothing stores [44814],95.2,NA,[44814]
2016-03,Canada,Other clothing stores [44819],111.1,NA,[44819]
2016-03,Canada,Shoe stores [4482],108.9,NA,[4482]
2016-03,Canada,Shoe stores [44821],108.9,NA,[44821]
2016-03,Canada,"Jewellery, luggage and leather goods stores [4483]",119.7,NA,[4483]
2016-03,Canada,Jewellery stores [44831],122,NA,[44831]
2016-03,Canada,Luggage and leather goods stores [44832],104.7,NA,[44832]
2016-03,Canada,"Sporting goods, hobby, book and music stores [451]",105.7,NA,[451]
2016-03,Canada,"Sporting goods, hobby and musical instrument stores [4511]",104.7,NA,[4511]
2016-03,Canada,Sporting goods stores [45111],104.2,NA,[45111]
2016-03,Canada,"Hobby, toy and game stores [45112]",102.5,NA,[45112]
2016-03,Canada,"Sewing, needlework and piece goods stores [45113]",99.4,NA,[45113]
2016-03,Canada,Musical instrument and supplies stores [45114],113.4,NA,[45114]
2016-03,Canada,Book stores and news dealers [4513],115.8,NA,[4513]
2016-03,Canada,Book stores and news dealers [45131],115.8,NA,[45131]
2016-03,Canada,General merchandise stores [452],105.8,NA,[452]
2016-03,Canada,Other general merchandise stores [4529],120.7,NA,[4529]
2016-03,Canada,All other general merchandise stores [45299],121.5,NA,[45299]
2016-03,Canada,Miscellaneous store retailers [453],107.1,NA,[453]
2016-03,Canada,"Office supplies, stationery and gift stores [4532]",114.3,NA,[4532]
2016-03,Canada,Office supplies and stationery stores [45321],117.2,NA,[45321]
2016-03,Canada,Other miscellaneous store retailers [4539],106.4,NA,[4539]
2016-03,Canada,Pet and pet supplies stores [45391],119.1,NA,[45391]
2016-03,Canada,All other miscellaneous store retailers [45399],100.3,NA,[45399]
2016-04,Canada,Retail trade [44-45],105.8,NA,[44-45]
2016-04,Canada,"Automotive parts, accessories and tire stores [4413]",107.6,NA,[4413]
2016-04,Canada,Automotive parts and accessories stores [44131],107.9,NA,[44131]
2016-04,Canada,Tire dealers [44132],106.9,NA,[44132]
2016-04,Canada,Furniture and home furnishings stores [442],101.5,NA,[442]
2016-04,Canada,Furniture stores [4421],100.9,NA,[4421]
2016-04,Canada,Furniture stores [44211],100.9,NA,[44211]
2016-04,Canada,Home furnishings stores [4422],102.6,NA,[4422]
2016-04,Canada,Floor covering stores [44221],111.5,NA,[44221]
2016-04,Canada,Other home furnishings stores [44229],97.8,NA,[44229]
2016-04,Canada,Electronics and appliance stores [443],102.1,NA,[443]
2016-04,Canada,Electronics and appliance stores [4431],102.1,NA,[4431]
2016-04,Canada,Electronics and appliance stores [44314],102.1,NA,[44314]
2016-04,Canada,Building material and garden equipment and supplies dealers [444],113.6,NA,[444]
2016-04,Canada,Building material and supplies dealers [4441],114.2,NA,[4441]
2016-04,Canada,Home centres [44411],121.8,NA,[44411]
2016-04,Canada,Paint and wallpaper stores [44412],106.6,NA,[44412]
2016-04,Canada,Other building material dealers [44419],100.2,NA,[44419]
2016-04,Canada,Lawn and garden equipment and supplies stores [4442],108.8,NA,[4442]
2016-04,Canada,Nursery stores and garden centres [44422],111.8,NA,[44422]
2016-04,Canada,Food and beverage stores [445],105.8,NA,[445]
2016-04,Canada,Grocery stores [4451],103.6,NA,[4451]
2016-04,Canada,Supermarkets and other grocery (except convenience) stores [44511],102.7,NA,[44511]
2016-04,Canada,Convenience stores [44512],113.7,NA,[44512]
2016-04,Canada,Specialty food stores [4452],114.4,NA,[4452]
2016-04,Canada,Other specialty food stores [44529],111.8,NA,[44529]
2016-04,Canada,"Beer, wine and liquor stores [4453]",107.8,NA,[4453]
2016-04,Canada,"Beer, wine and liquor stores [44531]",107.8,NA,[44531]
2016-04,Canada,Health and personal care stores [446],100.6,NA,[446]
2016-04,Canada,Health and personal care stores [4461],100.6,NA,[4461]
2016-04,Canada,Pharmacies and drug stores [44611],99.6,NA,[44611]
2016-04,Canada,"Cosmetics, beauty supplies and perfume stores [44612]",110.4,NA,[44612]
2016-04,Canada,Optical goods stores [44613],93.3,NA,[44613]
2016-04,Canada,Other health and personal care stores [44619],104.9,NA,[44619]
2016-04,Canada,Gasoline stations [447],108.9,NA,[447]
2016-04,Canada,Gasoline stations [4471],108.9,NA,[4471]
2016-04,Canada,Gasoline stations with convenience stores [44711],104.7,NA,[44711]
2016-04,Canada,Other gasoline stations [44719],111.2,NA,[44719]
2016-04,Canada,Clothing and clothing accessories stores [448],105.2,NA,[448]
2016-04,Canada,Clothing stores [4481],103.3,NA,[4481]
2016-04,Canada,Men's clothing stores [44811],104.6,NA,[44811]
2016-04,Canada,Women's clothing stores [44812],115.8,NA,[44812]
2016-04,Canada,Family clothing stores [44814],94.5,NA,[44814]
2016-04,Canada,Other clothing stores [44819],116.6,NA,[44819]
2016-04,Canada,Shoe stores [4482],106.2,NA,[4482]
2016-04,Canada,Shoe stores [44821],106.2,NA,[44821]
2016-04,Canada,"Jewellery, luggage and leather goods stores [4483]",118.4,NA,[4483]
2016-04,Canada,Jewellery stores [44831],121.2,NA,[44831]
2016-04,Canada,Luggage and leather goods stores [44832],99.9,NA,[44832]
2016-04,Canada,"Sporting goods, hobby, book and music stores [451]",106.3,NA,[451]
2016-04,Canada,"Sporting goods, hobby and musical instrument stores [4511]",105,NA,[4511]
2016-04,Canada,Sporting goods stores [45111],106.4,NA,[45111]
2016-04,Canada,"Hobby, toy and game stores [45112]",98.5,NA,[45112]
2016-04,Canada,"Sewing, needlework and piece goods stores [45113]",101.2,NA,[45113]
2016-04,Canada,Musical instrument and supplies stores [45114],116.7,NA,[45114]
2016-04,Canada,Book stores and news dealers [4513],118.2,NA,[4513]
2016-04,Canada,Book stores and news dealers [45131],118.2,NA,[45131]
2016-04,Canada,General merchandise stores [452],104.8,NA,[452]
2016-04,Canada,Other general merchandise stores [4529],113.9,NA,[4529]
2016-04,Canada,All other general merchandise stores [45299],117.9,NA,[45299]
2016-04,Canada,Miscellaneous store retailers [453],107.3,NA,[453]
2016-04,Canada,"Office supplies, stationery and gift stores [4532]",113.4,NA,[4532]
2016-04,Canada,Office supplies and stationery stores [45321],115.7,NA,[45321]
2016-04,Canada,Other miscellaneous store retailers [4539],107.1,NA,[4539]
2016-04,Canada,Pet and pet supplies stores [45391],121,NA,[45391]
2016-04,Canada,All other miscellaneous store retailers [45399],100.3,NA,[45399]
2016-05,Canada,Retail trade [44-45],105.7,NA,[44-45]
2016-05,Canada,"Automotive parts, accessories and tire stores [4413]",107.2,NA,[4413]
2016-05,Canada,Automotive parts and accessories stores [44131],107.9,NA,[44131]
2016-05,Canada,Tire dealers [44132],106.2,NA,[44132]
2016-05,Canada,Furniture and home furnishings stores [442],99.5,NA,[442]
2016-05,Canada,Furniture stores [4421],97.3,NA,[4421]
2016-05,Canada,Furniture stores [44211],97.3,NA,[44211]
2016-05,Canada,Home furnishings stores [4422],102.7,NA,[4422]
2016-05,Canada,Floor covering stores [44221],111.5,NA,[44221]
2016-05,Canada,Other home furnishings stores [44229],98.1,NA,[44229]
2016-05,Canada,Electronics and appliance stores [443],101.6,NA,[443]
2016-05,Canada,Electronics and appliance stores [4431],101.6,NA,[4431]
2016-05,Canada,Electronics and appliance stores [44314],101.6,NA,[44314]
2016-05,Canada,Building material and garden equipment and supplies dealers [444],115.5,NA,[444]
2016-05,Canada,Building material and supplies dealers [4441],116.4,NA,[4441]
2016-05,Canada,Home centres [44411],125.2,NA,[44411]
2016-05,Canada,Paint and wallpaper stores [44412],107.8,NA,[44412]
2016-05,Canada,Other building material dealers [44419],99.8,NA,[44419]
2016-05,Canada,Lawn and garden equipment and supplies stores [4442],108.8,NA,[4442]
2016-05,Canada,Nursery stores and garden centres [44422],111.8,NA,[44422]
2016-05,Canada,Food and beverage stores [445],106.3,NA,[445]
2016-05,Canada,Grocery stores [4451],104.9,NA,[4451]
2016-05,Canada,Supermarkets and other grocery (except convenience) stores [44511],103.9,NA,[44511]
2016-05,Canada,Convenience stores [44512],116.2,NA,[44512]
2016-05,Canada,Specialty food stores [4452],113.5,NA,[4452]
2016-05,Canada,Other specialty food stores [44529],111.5,NA,[44529]
2016-05,Canada,"Beer, wine and liquor stores [4453]",106.6,NA,[4453]
2016-05,Canada,"Beer, wine and liquor stores [44531]",106.6,NA,[44531]
2016-05,Canada,Health and personal care stores [446],99.9,NA,[446]
2016-05,Canada,Health and personal care stores [4461],99.9,NA,[4461]
2016-05,Canada,Pharmacies and drug stores [44611],99,NA,[44611]
2016-05,Canada,"Cosmetics, beauty supplies and perfume stores [44612]",111.2,NA,[44612]
2016-05,Canada,Optical goods stores [44613],93.2,NA,[44613]
2016-05,Canada,Other health and personal care stores [44619],102.8,NA,[44619]
2016-05,Canada,Gasoline stations [447],110.9,NA,[447]
2016-05,Canada,Gasoline stations [4471],110.9,NA,[4471]
2016-05,Canada,Gasoline stations with convenience stores [44711],109.2,NA,[44711]
2016-05,Canada,Other gasoline stations [44719],111.9,NA,[44719]
2016-05,Canada,Clothing and clothing accessories stores [448],103.9,NA,[448]
2016-05,Canada,Clothing stores [4481],102.7,NA,[4481]
2016-05,Canada,Men's clothing stores [44811],104.4,NA,[44811]
2016-05,Canada,Women's clothing stores [44812],113.3,NA,[44812]
2016-05,Canada,Family clothing stores [44814],94.6,NA,[44814]
2016-05,Canada,Other clothing stores [44819],116.6,NA,[44819]
2016-05,Canada,Shoe stores [4482],103.6,NA,[4482]
2016-05,Canada,Shoe stores [44821],103.6,NA,[44821]
2016-05,Canada,"Jewellery, luggage and leather goods stores [4483]",113.2,NA,[4483]
2016-05,Canada,Jewellery stores [44831],115.2,NA,[44831]
2016-05,Canada,Luggage and leather goods stores [44832],99.8,NA,[44832]
2016-05,Canada,"Sporting goods, hobby, book and music stores [451]",104.2,NA,[451]
2016-05,Canada,"Sporting goods, hobby and musical instrument stores [4511]",102.9,NA,[4511]
2016-05,Canada,Sporting goods stores [45111],105.9,NA,[45111]
2016-05,Canada,"Hobby, toy and game stores [45112]",92.6,NA,[45112]
2016-05,Canada,"Sewing, needlework and piece goods stores [45113]",101.2,NA,[45113]
2016-05,Canada,Musical instrument and supplies stores [45114],116.3,NA,[45114]
2016-05,Canada,Book stores and news dealers [4513],116.6,NA,[4513]
2016-05,Canada,Book stores and news dealers [45131],116.6,NA,[45131]
2016-05,Canada,General merchandise stores [452],105,NA,[452]
2016-05,Canada,Other general merchandise stores [4529],119.9,NA,[4529]
2016-05,Canada,All other general merchandise stores [45299],125.3,NA,[45299]
2016-05,Canada,Miscellaneous store retailers [453],106.5,NA,[453]
2016-05,Canada,"Office supplies, stationery and gift stores [4532]",110.5,NA,[4532]
2016-05,Canada,Office supplies and stationery stores [45321],109.5,NA,[45321]
2016-05,Canada,Other miscellaneous store retailers [4539],107.6,NA,[4539]
2016-05,Canada,Pet and pet supplies stores [45391],121.9,NA,[45391]
2016-05,Canada,All other miscellaneous store retailers [45399],100.3,NA,[45399]
2016-06,Canada,Retail trade [44-45],104.5,NA,[44-45]
2016-06,Canada,"Automotive parts, accessories and tire stores [4413]",100.7,NA,[4413]
2016-06,Canada,Automotive parts and accessories stores [44131],103.7,NA,[44131]
2016-06,Canada,Tire dealers [44132],97.7,NA,[44132]
2016-06,Canada,Furniture and home furnishings stores [442],101.2,NA,[442]
2016-06,Canada,Furniture stores [4421],100.2,NA,[4421]
2016-06,Canada,Furniture stores [44211],100.2,NA,[44211]
2016-06,Canada,Home furnishings stores [4422],102.6,NA,[4422]
2016-06,Canada,Floor covering stores [44221],111.2,NA,[44221]
2016-06,Canada,Other home furnishings stores [44229],98.1,NA,[44229]
2016-06,Canada,Electronics and appliance stores [443],102.8,NA,[443]
2016-06,Canada,Electronics and appliance stores [4431],102.8,NA,[4431]
2016-06,Canada,Electronics and appliance stores [44314],102.8,NA,[44314]
2016-06,Canada,Building material and garden equipment and supplies dealers [444],116.5,NA,[444]
2016-06,Canada,Building material and supplies dealers [4441],117.5,NA,[4441]
2016-06,Canada,Home centres [44411],125.6,NA,[44411]
2016-06,Canada,Paint and wallpaper stores [44412],107.8,NA,[44412]
2016-06,Canada,Other building material dealers [44419],100.9,NA,[44419]
2016-06,Canada,Lawn and garden equipment and supplies stores [4442],108.8,NA,[4442]
2016-06,Canada,Nursery stores and garden centres [44422],111.8,NA,[44422]
2016-06,Canada,Food and beverage stores [445],106.1,NA,[445]
2016-06,Canada,Grocery stores [4451],103.8,NA,[4451]
2016-06,Canada,Supermarkets and other grocery (except convenience) stores [44511],103.7,NA,[44511]
2016-06,Canada,Convenience stores [44512],104.5,NA,[44512]
2016-06,Canada,Specialty food stores [4452],113.2,NA,[4452]
2016-06,Canada,Other specialty food stores [44529],110.8,NA,[44529]
2016-06,Canada,"Beer, wine and liquor stores [4453]",108.9,NA,[4453]
2016-06,Canada,"Beer, wine and liquor stores [44531]",108.9,NA,[44531]
2016-06,Canada,Health and personal care stores [446],99.3,NA,[446]
2016-06,Canada,Health and personal care stores [4461],99.3,NA,[4461]
2016-06,Canada,Pharmacies and drug stores [44611],98,NA,[44611]
2016-06,Canada,"Cosmetics, beauty supplies and perfume stores [44612]",109.5,NA,[44612]
2016-06,Canada,Optical goods stores [44613],93.5,NA,[44613]
2016-06,Canada,Other health and personal care stores [44619],104,NA,[44619]
2016-06,Canada,Gasoline stations [447],111.8,NA,[447]
2016-06,Canada,Gasoline stations [4471],111.8,NA,[4471]
2016-06,Canada,Gasoline stations with convenience stores [44711],106.6,NA,[44711]
2016-06,Canada,Other gasoline stations [44719],114.7,NA,[44719]
2016-06,Canada,Clothing and clothing accessories stores [448],103.4,NA,[448]
2016-06,Canada,Clothing stores [4481],102.2,NA,[4481]
2016-06,Canada,Men's clothing stores [44811],102.8,NA,[44811]
2016-06,Canada,Women's clothing stores [44812],111.2,NA,[44812]
2016-06,Canada,Family clothing stores [44814],94.8,NA,[44814]
2016-06,Canada,Other clothing stores [44819],116.6,NA,[44819]
2016-06,Canada,Shoe stores [4482],102.7,NA,[4482]
2016-06,Canada,Shoe stores [44821],102.7,NA,[44821]
2016-06,Canada,"Jewellery, luggage and leather goods stores [4483]",113.2,NA,[4483]
2016-06,Canada,Jewellery stores [44831],115.8,NA,[44831]
2016-06,Canada,Luggage and leather goods stores [44832],96.3,NA,[44832]
2016-06,Canada,"Sporting goods, hobby, book and music stores [451]",104.9,NA,[451]
2016-06,Canada,"Sporting goods, hobby and musical instrument stores [4511]",104,NA,[4511]
2016-06,Canada,Sporting goods stores [45111],106.1,NA,[45111]
2016-06,Canada,"Hobby, toy and game stores [45112]",95.9,NA,[45112]
2016-06,Canada,"Sewing, needlework and piece goods stores [45113]",101.2,NA,[45113]
2016-06,Canada,Musical instrument and supplies stores [45114],115.7,NA,[45114]
2016-06,Canada,Book stores and news dealers [4513],113.3,NA,[4513]
