REF_DATE,GEO,Client groups,VALUE,STATUS
2012-02,Saskatchewan,Business clients,95.5,NA
2012-02,Alberta,"Total, all client groups",95.1,NA
2012-02,Alberta,Leisure clients,95.8,NA
2012-02,Alberta,Business clients,94.6,NA
2012-02,British Columbia Region,"Total, all client groups",89,NA
2012-02,British Columbia Region,Leisure clients,87.3,NA
2012-02,British Columbia Region,Business clients,91,NA
2012-02,British Columbia,"Total, all client groups",89,NA
2012-02,British Columbia,Leisure clients,87.3,NA
2012-02,British Columbia,Business clients,91,NA
2012-02,Territories,"Total, all client groups",96.9,NA
2012-02,Territories,Leisure clients,95.7,NA
2012-02,Territories,Business clients,97.8,NA
2012-02,Yukon,"Total, all client groups",93.7,NA
2012-02,Yukon,Leisure clients,92.3,NA
2012-02,Yukon,Business clients,95.6,NA
2012-02,Northwest Territories,"Total, all client groups",100.4,NA
2012-02,Northwest Territories,Leisure clients,107.4,NA
2012-02,Northwest Territories,Business clients,97.9,NA
2012-02,Nunavut,"Total, all client groups",101.1,NA
2012-02,Nunavut,Leisure clients,102.4,NA
2012-02,Nunavut,Business clients,100.7,NA
2012-03,Canada,"Total, all client groups",94.4,NA
2012-03,Canada,Leisure clients,93.4,NA
2012-03,Canada,Business clients,95.2,NA
2012-03,Atlantic Region,"Total, all client groups",92.4,NA
2012-03,Atlantic Region,Leisure clients,92.7,NA
2012-03,Atlantic Region,Business clients,92.2,NA
2012-03,Newfoundland and Labrador,"Total, all client groups",90.6,NA
2012-03,Newfoundland and Labrador,Leisure clients,91.4,NA
2012-03,Newfoundland and Labrador,Business clients,90.1,NA
2012-03,Prince Edward Island,"Total, all client groups",81.9,NA
2012-03,Prince Edward Island,Leisure clients,82.4,NA
2012-03,Prince Edward Island,Business clients,80.5,NA
2012-03,Nova Scotia,"Total, all client groups",92,NA
2012-03,Nova Scotia,Leisure clients,93.5,NA
2012-03,Nova Scotia,Business clients,90.8,NA
2012-03,New Brunswick,"Total, all client groups",96.8,NA
2012-03,New Brunswick,Leisure clients,97.2,NA
2012-03,New Brunswick,Business clients,96.5,NA
2012-03,Quebec Region,"Total, all client groups",92.2,NA
2012-03,Quebec Region,Leisure clients,93.1,NA
2012-03,Quebec Region,Business clients,91.1,NA
2012-03,Quebec,"Total, all client groups",92.2,NA
2012-03,Quebec,Leisure clients,93.1,NA
2012-03,Quebec,Business clients,91.1,NA
2012-03,Ontario Region,"Total, all client groups",96.3,NA
2012-03,Ontario Region,Leisure clients,93.8,NA
2012-03,Ontario Region,Business clients,98.1,NA
2012-03,Ontario,"Total, all client groups",96.3,NA
2012-03,Ontario,Leisure clients,93.8,NA
2012-03,Ontario,Business clients,98.1,NA
2012-03,Prairie Region,"Total, all client groups",95.5,NA
2012-03,Prairie Region,Leisure clients,94.4,NA
2012-03,Prairie Region,Business clients,96.2,NA
2012-03,Manitoba,"Total, all client groups",96,NA
2012-03,Manitoba,Leisure clients,97,NA
2012-03,Manitoba,Business clients,94.8,NA
2012-03,Saskatchewan,"Total, all client groups",98,NA
2012-03,Saskatchewan,Leisure clients,96.5,NA
2012-03,Saskatchewan,Business clients,99.3,NA
2012-03,Alberta,"Total, all client groups",94.6,NA
2012-03,Alberta,Leisure clients,93.1,NA
2012-03,Alberta,Business clients,95.7,NA
2012-03,British Columbia Region,"Total, all client groups",92.1,NA
2012-03,British Columbia Region,Leisure clients,92,NA
2012-03,British Columbia Region,Business clients,92.2,NA
2012-03,British Columbia,"Total, all client groups",92.1,NA
2012-03,British Columbia,Leisure clients,92,NA
2012-03,British Columbia,Business clients,92.2,NA
2012-03,Territories,"Total, all client groups",97.5,NA
2012-03,Territories,Leisure clients,95.4,NA
2012-03,Territories,Business clients,99,NA
2012-03,Yukon,"Total, all client groups",93.6,NA
2012-03,Yukon,Leisure clients,92,NA
2012-03,Yukon,Business clients,95.8,NA
2012-03,Northwest Territories,"Total, all client groups",102.3,NA
2012-03,Northwest Territories,Leisure clients,106.2,NA
2012-03,Northwest Territories,Business clients,100.9,NA
2012-03,Nunavut,"Total, all client groups",101.7,NA
2012-03,Nunavut,Leisure clients,103.1,NA
2012-03,Nunavut,Business clients,101.3,NA
2012-04,Canada,"Total, all client groups",93.6,NA
2012-04,Canada,Leisure clients,92.6,NA
2012-04,Canada,Business clients,94.4,NA
2012-04,Atlantic Region,"Total, all client groups",93.6,NA
2012-04,Atlantic Region,Leisure clients,94.5,NA
2012-04,Atlantic Region,Business clients,92.8,NA
2012-04,Newfoundland and Labrador,"Total, all client groups",91.5,NA
2012-04,Newfoundland and Labrador,Leisure clients,90.9,NA
2012-04,Newfoundland and Labrador,Business clients,91.9,NA
2012-04,Prince Edward Island,"Total, all client groups",90.1,NA
2012-04,Prince Edward Island,Leisure clients,93,NA
2012-04,Prince Edward Island,Business clients,83.1,NA
2012-04,Nova Scotia,"Total, all client groups",94.1,NA
2012-04,Nova Scotia,Leisure clients,95.5,NA
2012-04,Nova Scotia,Business clients,92.9,NA
2012-04,New Brunswick,"Total, all client groups",95.6,NA
2012-04,New Brunswick,Leisure clients,96.9,NA
2012-04,New Brunswick,Business clients,94.8,NA
2012-04,Quebec Region,"Total, all client groups",93.3,NA
2012-04,Quebec Region,Leisure clients,92.7,NA
2012-04,Quebec Region,Business clients,94,NA
2012-04,Quebec,"Total, all client groups",93.3,NA
2012-04,Quebec,Leisure clients,92.7,NA
2012-04,Quebec,Business clients,94,NA
2012-04,Ontario Region,"Total, all client groups",95.1,NA
2012-04,Ontario Region,Leisure clients,93.1,NA
2012-04,Ontario Region,Business clients,96.7,NA
2012-04,Ontario,"Total, all client groups",95.1,NA
2012-04,Ontario,Leisure clients,93.1,NA
2012-04,Ontario,Business clients,96.7,NA
2012-04,Prairie Region,"Total, all client groups",94.1,NA
2012-04,Prairie Region,Leisure clients,93.3,NA
2012-04,Prairie Region,Business clients,94.7,NA
2012-04,Manitoba,"Total, all client groups",98.4,NA
2012-04,Manitoba,Leisure clients,97.6,NA
2012-04,Manitoba,Business clients,99.3,NA
2012-04,Saskatchewan,"Total, all client groups",96,NA
2012-04,Saskatchewan,Leisure clients,94.8,NA
2012-04,Saskatchewan,Business clients,97,NA
2012-04,Alberta,"Total, all client groups",92.7,NA
2012-04,Alberta,Leisure clients,91.7,NA
2012-04,Alberta,Business clients,93.4,NA
2012-04,British Columbia Region,"Total, all client groups",90,NA
2012-04,British Columbia Region,Leisure clients,90.2,NA
2012-04,British Columbia Region,Business clients,89.6,NA
2012-04,British Columbia,"Total, all client groups",90,NA
2012-04,British Columbia,Leisure clients,90.2,NA
2012-04,British Columbia,Business clients,89.6,NA
2012-04,Territories,"Total, all client groups",97.9,NA
2012-04,Territories,Leisure clients,96.7,NA
2012-04,Territories,Business clients,98.8,NA
2012-04,Yukon,"Total, all client groups",95.4,NA
2012-04,Yukon,Leisure clients,94.8,NA
2012-04,Yukon,Business clients,96.2,NA
2012-04,Northwest Territories,"Total, all client groups",100.1,NA
2012-04,Northwest Territories,Leisure clients,100.7,NA
2012-04,Northwest Territories,Business clients,99.9,NA
2012-04,Nunavut,"Total, all client groups",101.7,NA
2012-04,Nunavut,Leisure clients,103.1,NA
2012-04,Nunavut,Business clients,101.3,NA
2012-05,Canada,"Total, all client groups",100.7,NA
2012-05,Canada,Leisure clients,100.8,NA
2012-05,Canada,Business clients,100.5,NA
2012-05,Atlantic Region,"Total, all client groups",99.6,NA
2012-05,Atlantic Region,Leisure clients,98.6,NA
2012-05,Atlantic Region,Business clients,100.3,NA
2012-05,Newfoundland and Labrador,"Total, all client groups",104,NA
2012-05,Newfoundland and Labrador,Leisure clients,98.6,NA
2012-05,Newfoundland and Labrador,Business clients,107.5,NA
2012-05,Prince Edward Island,"Total, all client groups",88.8,NA
2012-05,Prince Edward Island,Leisure clients,91.8,NA
2012-05,Prince Edward Island,Business clients,81.7,NA
2012-05,Nova Scotia,"Total, all client groups",98.9,NA
2012-05,Nova Scotia,Leisure clients,100.6,NA
2012-05,Nova Scotia,Business clients,97.5,NA
2012-05,New Brunswick,"Total, all client groups",99.4,NA
2012-05,New Brunswick,Leisure clients,99.6,NA
2012-05,New Brunswick,Business clients,99.3,NA
2012-05,Quebec Region,"Total, all client groups",98,NA
2012-05,Quebec Region,Leisure clients,96.9,NA
2012-05,Quebec Region,Business clients,99.2,NA
2012-05,Quebec,"Total, all client groups",98,NA
2012-05,Quebec,Leisure clients,96.9,NA
2012-05,Quebec,Business clients,99.2,NA
2012-05,Ontario Region,"Total, all client groups",103.3,NA
2012-05,Ontario Region,Leisure clients,104.2,NA
2012-05,Ontario Region,Business clients,102.5,NA
2012-05,Ontario,"Total, all client groups",103.3,NA
2012-05,Ontario,Leisure clients,104.2,NA
2012-05,Ontario,Business clients,102.5,NA
2012-05,Prairie Region,"Total, all client groups",98.2,NA
2012-05,Prairie Region,Leisure clients,98.1,NA
2012-05,Prairie Region,Business clients,98.2,NA
2012-05,Manitoba,"Total, all client groups",96.1,NA
2012-05,Manitoba,Leisure clients,96.7,NA
2012-05,Manitoba,Business clients,95.4,NA
2012-05,Saskatchewan,"Total, all client groups",96.5,NA
2012-05,Saskatchewan,Leisure clients,95.7,NA
2012-05,Saskatchewan,Business clients,97.2,NA
2012-05,Alberta,"Total, all client groups",99,NA
2012-05,Alberta,Leisure clients,99.2,NA
2012-05,Alberta,Business clients,98.9,NA
2012-05,British Columbia Region,"Total, all client groups",102.5,NA
2012-05,British Columbia Region,Leisure clients,103.2,NA
2012-05,British Columbia Region,Business clients,101.7,NA
2012-05,British Columbia,"Total, all client groups",102.5,NA
2012-05,British Columbia,Leisure clients,103.2,NA
2012-05,British Columbia,Business clients,101.7,NA
2012-05,Territories,"Total, all client groups",101.9,NA
2012-05,Territories,Leisure clients,101.2,NA
2012-05,Territories,Business clients,102.5,NA
2012-05,Yukon,"Total, all client groups",102.8,NA
2012-05,Yukon,Leisure clients,100.4,NA
2012-05,Yukon,Business clients,106.1,NA
2012-05,Northwest Territories,"Total, all client groups",99.7,NA
2012-05,Northwest Territories,Leisure clients,103.6,NA
2012-05,Northwest Territories,Business clients,98.2,NA
2012-05,Nunavut,"Total, all client groups",102.2,NA
2012-05,Nunavut,Leisure clients,103.1,NA
2012-05,Nunavut,Business clients,101.9,NA
2012-06,Canada,"Total, all client groups",103.8,NA
2012-06,Canada,Leisure clients,102.6,NA
2012-06,Canada,Business clients,104.9,NA
2012-06,Atlantic Region,"Total, all client groups",102.6,NA
2012-06,Atlantic Region,Leisure clients,102.2,NA
2012-06,Atlantic Region,Business clients,102.9,NA
2012-06,Newfoundland and Labrador,"Total, all client groups",110.7,NA
2012-06,Newfoundland and Labrador,Leisure clients,107.5,NA
2012-06,Newfoundland and Labrador,Business clients,112.7,NA
2012-06,Prince Edward Island,"Total, all client groups",101.1,NA
2012-06,Prince Edward Island,Leisure clients,100.9,NA
2012-06,Prince Edward Island,Business clients,101.7,NA
2012-06,Nova Scotia,"Total, all client groups",99.8,NA
2012-06,Nova Scotia,Leisure clients,101.4,NA
2012-06,Nova Scotia,Business clients,98.4,NA
2012-06,New Brunswick,"Total, all client groups",99.2,NA
2012-06,New Brunswick,Leisure clients,99.8,NA
2012-06,New Brunswick,Business clients,98.8,NA
2012-06,Quebec Region,"Total, all client groups",106.4,NA
2012-06,Quebec Region,Leisure clients,102.7,NA
2012-06,Quebec Region,Business clients,110.4,NA
2012-06,Quebec,"Total, all client groups",106.4,NA
2012-06,Quebec,Leisure clients,102.7,NA
2012-06,Quebec,Business clients,110.4,NA
2012-06,Ontario Region,"Total, all client groups",101.7,NA
2012-06,Ontario Region,Leisure clients,102.1,NA
2012-06,Ontario Region,Business clients,101.5,NA
2012-06,Ontario,"Total, all client groups",101.7,NA
2012-06,Ontario,Leisure clients,102.1,NA
2012-06,Ontario,Business clients,101.5,NA
2012-06,Prairie Region,"Total, all client groups",103.5,NA
2012-06,Prairie Region,Leisure clients,101.4,NA
2012-06,Prairie Region,Business clients,105.1,NA
2012-06,Manitoba,"Total, all client groups",101.7,NA
2012-06,Manitoba,Leisure clients,101.5,NA
2012-06,Manitoba,Business clients,101.9,NA
2012-06,Saskatchewan,"Total, all client groups",102.3,NA
2012-06,Saskatchewan,Leisure clients,96.6,NA
2012-06,Saskatchewan,Business clients,106.8,NA
2012-06,Alberta,"Total, all client groups",104.2,NA
2012-06,Alberta,Leisure clients,102.8,NA
2012-06,Alberta,Business clients,105.2,NA
2012-06,British Columbia Region,"Total, all client groups",106.3,NA
2012-06,British Columbia Region,Leisure clients,104.7,NA
2012-06,British Columbia Region,Business clients,108.1,NA
2012-06,British Columbia,"Total, all client groups",106.3,NA
2012-06,British Columbia,Leisure clients,104.7,NA
2012-06,British Columbia,Business clients,108.1,NA
2012-06,Territories,"Total, all client groups",103.3,NA
2012-06,Territories,Leisure clients,105,NA
2012-06,Territories,Business clients,102.1,NA
2012-06,Yukon,"Total, all client groups",105.2,NA
2012-06,Yukon,Leisure clients,105,NA
2012-06,Yukon,Business clients,105.4,NA
2012-06,Northwest Territories,"Total, all client groups",101.4,NA
2012-06,Northwest Territories,Leisure clients,106.4,NA
2012-06,Northwest Territories,Business clients,99.6,NA
2012-06,Nunavut,"Total, all client groups",100.9,NA
2012-06,Nunavut,Leisure clients,103.1,NA
2012-06,Nunavut,Business clients,100.2,NA
2012-07,Canada,"Total, all client groups",104.8,NA
2012-07,Canada,Leisure clients,107.1,NA
2012-07,Canada,Business clients,102.8,NA
2012-07,Atlantic Region,"Total, all client groups",108.7,NA
2012-07,Atlantic Region,Leisure clients,111.1,NA
2012-07,Atlantic Region,Business clients,106.7,NA
2012-07,Newfoundland and Labrador,"Total, all client groups",106.7,NA
2012-07,Newfoundland and Labrador,Leisure clients,102.7,NA
2012-07,Newfoundland and Labrador,Business clients,109.3,NA
2012-07,Prince Edward Island,"Total, all client groups",126.7,NA
2012-07,Prince Edward Island,Leisure clients,124,NA
2012-07,Prince Edward Island,Business clients,133,NA
2012-07,Nova Scotia,"Total, all client groups",106.9,NA
2012-07,Nova Scotia,Leisure clients,114.3,NA
2012-07,Nova Scotia,Business clients,100.8,NA
2012-07,New Brunswick,"Total, all client groups",107.3,NA
2012-07,New Brunswick,Leisure clients,108.8,NA
2012-07,New Brunswick,Business clients,106.2,NA
2012-07,Quebec Region,"Total, all client groups",105.1,NA
2012-07,Quebec Region,Leisure clients,106.8,NA
2012-07,Quebec Region,Business clients,103.3,NA
2012-07,Quebec,"Total, all client groups",105.1,NA
2012-07,Quebec,Leisure clients,106.8,NA
2012-07,Quebec,Business clients,103.3,NA
2012-07,Ontario Region,"Total, all client groups",101.2,NA
2012-07,Ontario Region,Leisure clients,103.4,NA
2012-07,Ontario Region,Business clients,99.5,NA
2012-07,Ontario,"Total, all client groups",101.2,NA
2012-07,Ontario,Leisure clients,103.4,NA
2012-07,Ontario,Business clients,99.5,NA
2012-07,Prairie Region,"Total, all client groups",100,NA
2012-07,Prairie Region,Leisure clients,103.5,NA
2012-07,Prairie Region,Business clients,97.4,NA
2012-07,Manitoba,"Total, all client groups",96.6,NA
2012-07,Manitoba,Leisure clients,99.2,NA
2012-07,Manitoba,Business clients,93.5,NA
2012-07,Saskatchewan,"Total, all client groups",94.9,NA
2012-07,Saskatchewan,Leisure clients,95.8,NA
2012-07,Saskatchewan,Business clients,94.3,NA
2012-07,Alberta,"Total, all client groups",102.1,NA
2012-07,Alberta,Leisure clients,107.1,NA
2012-07,Alberta,Business clients,98.8,NA
2012-07,British Columbia Region,"Total, all client groups",116.7,NA
2012-07,British Columbia Region,Leisure clients,116,NA
2012-07,British Columbia Region,Business clients,117.5,NA
2012-07,British Columbia,"Total, all client groups",116.7,NA
2012-07,British Columbia,Leisure clients,116,NA
2012-07,British Columbia,Business clients,117.5,NA
2012-07,Territories,"Total, all client groups",103,NA
2012-07,Territories,Leisure clients,104,NA
2012-07,Territories,Business clients,102.3,NA
2012-07,Yukon,"Total, all client groups",104.9,NA
2012-07,Yukon,Leisure clients,104.5,NA
2012-07,Yukon,Business clients,105.6,NA
2012-07,Northwest Territories,"Total, all client groups",99.8,NA
2012-07,Northwest Territories,Leisure clients,104.2,NA
2012-07,Northwest Territories,Business clients,98.2,NA
2012-07,Nunavut,"Total, all client groups",101.7,NA
2012-07,Nunavut,Leisure clients,101.1,NA
2012-07,Nunavut,Business clients,101.9,NA
2012-08,Canada,"Total, all client groups",105.7,NA
2012-08,Canada,Leisure clients,109.8,NA
2012-08,Canada,Business clients,102.1,NA
2012-08,Atlantic Region,"Total, all client groups",108.1,NA
2012-08,Atlantic Region,Leisure clients,111.3,NA
2012-08,Atlantic Region,Business clients,105.6,NA
2012-08,Newfoundland and Labrador,"Total, all client groups",100.1,NA
2012-08,Newfoundland and Labrador,Leisure clients,105.2,NA
2012-08,Newfoundland and Labrador,Business clients,96.7,NA
2012-08,Prince Edward Island,"Total, all client groups",126.8,NA
2012-08,Prince Edward Island,Leisure clients,123.8,NA
2012-08,Prince Edward Island,Business clients,133.9,NA
2012-08,Nova Scotia,"Total, all client groups",109.8,NA
2012-08,Nova Scotia,Leisure clients,113.7,NA
2012-08,Nova Scotia,Business clients,106.6,NA
2012-08,New Brunswick,"Total, all client groups",108.2,NA
2012-08,New Brunswick,Leisure clients,108.1,NA
2012-08,New Brunswick,Business clients,108.3,NA
2012-08,Quebec Region,"Total, all client groups",110.6,NA
2012-08,Quebec Region,Leisure clients,114.1,NA
2012-08,Quebec Region,Business clients,106.9,NA
2012-08,Quebec,"Total, all client groups",110.6,NA
2012-08,Quebec,Leisure clients,114.1,NA
2012-08,Quebec,Business clients,106.9,NA
2012-08,Ontario Region,"Total, all client groups",101.4,NA
2012-08,Ontario Region,Leisure clients,105.8,NA
2012-08,Ontario Region,Business clients,98,NA
2012-08,Ontario,"Total, all client groups",101.4,NA
2012-08,Ontario,Leisure clients,105.8,NA
2012-08,Ontario,Business clients,98,NA
2012-08,Prairie Region,"Total, all client groups",99.5,NA
2012-08,Prairie Region,Leisure clients,103.8,NA
2012-08,Prairie Region,Business clients,96.4,NA
2012-08,Manitoba,"Total, all client groups",98.2,NA
2012-08,Manitoba,Leisure clients,99.4,NA
2012-08,Manitoba,Business clients,96.8,NA
2012-08,Saskatchewan,"Total, all client groups",96,NA
2012-08,Saskatchewan,Leisure clients,97.2,NA
2012-08,Saskatchewan,Business clients,95,NA
2012-08,Alberta,"Total, all client groups",100.8,NA
2012-08,Alberta,Leisure clients,107.1,NA
2012-08,Alberta,Business clients,96.7,NA
2012-08,British Columbia Region,"Total, all client groups",117.1,NA
2012-08,British Columbia Region,Leisure clients,118.7,NA
2012-08,British Columbia Region,Business clients,115.2,NA
2012-08,British Columbia,"Total, all client groups",117.1,NA
2012-08,British Columbia,Leisure clients,118.7,NA
2012-08,British Columbia,Business clients,115.2,NA
2012-08,Territories,"Total, all client groups",102.1,NA
2012-08,Territories,Leisure clients,103.3,NA
2012-08,Territories,Business clients,101.3,NA
2012-08,Yukon,"Total, all client groups",105.6,NA
2012-08,Yukon,Leisure clients,104.5,NA
2012-08,Yukon,Business clients,107.2,NA
2012-08,Northwest Territories,"Total, all client groups",100.6,NA
2012-08,Northwest Territories,Leisure clients,103.3,NA
2012-08,Northwest Territories,Business clients,99.6,NA
2012-08,Nunavut,"Total, all client groups",95.1,NA
2012-08,Nunavut,Leisure clients,96,NA
2012-08,Nunavut,Business clients,94.8,NA
2012-09,Canada,"Total, all client groups",106.3,NA
2012-09,Canada,Leisure clients,106.6,NA
2012-09,Canada,Business clients,106.1,NA
2012-09,Atlantic Region,"Total, all client groups",109.4,NA
2012-09,Atlantic Region,Leisure clients,107.6,NA
2012-09,Atlantic Region,Business clients,110.8,NA
2012-09,Newfoundland and Labrador,"Total, all client groups",111.2,NA
2012-09,Newfoundland and Labrador,Leisure clients,106.6,NA
2012-09,Newfoundland and Labrador,Business clients,114.2,NA
2012-09,Prince Edward Island,"Total, all client groups",111.4,NA
2012-09,Prince Edward Island,Leisure clients,114.7,NA
2012-09,Prince Edward Island,Business clients,103.6,NA
2012-09,Nova Scotia,"Total, all client groups",117.5,NA
2012-09,Nova Scotia,Leisure clients,113.4,NA
2012-09,Nova Scotia,Business clients,120.9,NA
2012-09,New Brunswick,"Total, all client groups",100.2,NA
2012-09,New Brunswick,Leisure clients,99.9,NA
2012-09,New Brunswick,Business clients,100.5,NA
2012-09,Quebec Region,"Total, all client groups",104.5,NA
2012-09,Quebec Region,Leisure clients,102.2,NA
2012-09,Quebec Region,Business clients,106.9,NA
2012-09,Quebec,"Total, all client groups",104.5,NA
2012-09,Quebec,Leisure clients,102.2,NA
2012-09,Quebec,Business clients,106.9,NA
2012-09,Ontario Region,"Total, all client groups",109.3,NA
2012-09,Ontario Region,Leisure clients,111.2,NA
2012-09,Ontario Region,Business clients,107.9,NA
2012-09,Ontario,"Total, all client groups",109.3,NA
2012-09,Ontario,Leisure clients,111.2,NA
2012-09,Ontario,Business clients,107.9,NA
2012-09,Prairie Region,"Total, all client groups",100.5,NA
2012-09,Prairie Region,Leisure clients,101.9,NA
2012-09,Prairie Region,Business clients,99.4,NA
2012-09,Manitoba,"Total, all client groups",99.1,NA
2012-09,Manitoba,Leisure clients,100.5,NA
2012-09,Manitoba,Business clients,97.4,NA
2012-09,Saskatchewan,"Total, all client groups",97.2,NA
2012-09,Saskatchewan,Leisure clients,96.5,NA
2012-09,Saskatchewan,Business clients,97.8,NA
2012-09,Alberta,"Total, all client groups",101.7,NA
2012-09,Alberta,Leisure clients,104,NA
2012-09,Alberta,Business clients,100.1,NA
2012-09,British Columbia Region,"Total, all client groups",109.9,NA
2012-09,British Columbia Region,Leisure clients,108.7,NA
2012-09,British Columbia Region,Business clients,111.2,NA
2012-09,British Columbia,"Total, all client groups",109.9,NA
2012-09,British Columbia,Leisure clients,108.7,NA
2012-09,British Columbia,Business clients,111.2,NA
2012-09,Territories,"Total, all client groups",102.9,NA
2012-09,Territories,Leisure clients,103.9,NA
2012-09,Territories,Business clients,102.1,NA
2012-09,Yukon,"Total, all client groups",104.4,NA
2012-09,Yukon,Leisure clients,103.8,NA
2012-09,Yukon,Business clients,105.1,NA
2012-09,Northwest Territories,"Total, all client groups",100.4,NA
2012-09,Northwest Territories,Leisure clients,106.4,NA
2012-09,Northwest Territories,Business clients,98.2,NA
2012-09,Nunavut,"Total, all client groups",101.7,NA
2012-09,Nunavut,Leisure clients,101.1,NA
2012-09,Nunavut,Business clients,101.9,NA
2012-10,Canada,"Total, all client groups",100.4,NA
2012-10,Canada,Leisure clients,98.1,NA
2012-10,Canada,Business clients,102.4,NA
2012-10,Atlantic Region,"Total, all client groups",100.6,NA
2012-10,Atlantic Region,Leisure clients,98.6,NA
2012-10,Atlantic Region,Business clients,102.3,NA
2012-10,Newfoundland and Labrador,"Total, all client groups",106.4,NA
2012-10,Newfoundland and Labrador,Leisure clients,102.6,NA
2012-10,Newfoundland and Labrador,Business clients,108.9,NA
2012-10,Prince Edward Island,"Total, all client groups",93.2,NA
2012-10,Prince Edward Island,Leisure clients,94,NA
2012-10,Prince Edward Island,Business clients,91.4,NA
2012-10,Nova Scotia,"Total, all client groups",100.3,NA
2012-10,Nova Scotia,Leisure clients,98.5,NA
2012-10,Nova Scotia,Business clients,101.7,NA
2012-10,New Brunswick,"Total, all client groups",98.4,NA
2012-10,New Brunswick,Leisure clients,97.7,NA
2012-10,New Brunswick,Business clients,98.9,NA
2012-10,Quebec Region,"Total, all client groups",101.7,NA
2012-10,Quebec Region,Leisure clients,95.8,NA
2012-10,Quebec Region,Business clients,108.1,NA
2012-10,Quebec,"Total, all client groups",101.7,NA
2012-10,Quebec,Leisure clients,95.8,NA
2012-10,Quebec,Business clients,108.1,NA
2012-10,Ontario Region,"Total, all client groups",106.3,NA
2012-10,Ontario Region,Leisure clients,104.9,NA
2012-10,Ontario Region,Business clients,107.4,NA
2012-10,Ontario,"Total, all client groups",106.3,NA
2012-10,Ontario,Leisure clients,104.9,NA
2012-10,Ontario,Business clients,107.4,NA
2012-10,Prairie Region,"Total, all client groups",96.3,NA
2012-10,Prairie Region,Leisure clients,96,NA
2012-10,Prairie Region,Business clients,96.6,NA
2012-10,Manitoba,"Total, all client groups",99.7,NA
2012-10,Manitoba,Leisure clients,98,NA
2012-10,Manitoba,Business clients,101.7,NA
2012-10,Saskatchewan,"Total, all client groups",102.7,NA
2012-10,Saskatchewan,Leisure clients,102.6,NA
2012-10,Saskatchewan,Business clients,102.8,NA
2012-10,Alberta,"Total, all client groups",93.9,NA
2012-10,Alberta,Leisure clients,93.5,NA
2012-10,Alberta,Business clients,94.2,NA
2012-10,British Columbia Region,"Total, all client groups",94,NA
2012-10,British Columbia Region,Leisure clients,92,NA
2012-10,British Columbia Region,Business clients,96.3,NA
2012-10,British Columbia,"Total, all client groups",94,NA
2012-10,British Columbia,Leisure clients,92,NA
2012-10,British Columbia,Business clients,96.3,NA
2012-10,Territories,"Total, all client groups",98.7,NA
2012-10,Territories,Leisure clients,99.1,NA
2012-10,Territories,Business clients,98.5,NA
2012-10,Yukon,"Total, all client groups",96.6,NA
2012-10,Yukon,Leisure clients,97.7,NA
2012-10,Yukon,Business clients,95,NA
2012-10,Northwest Territories,"Total, all client groups",100.8,NA
2012-10,Northwest Territories,Leisure clients,104.2,NA
2012-10,Northwest Territories,Business clients,99.6,NA
2012-10,Nunavut,"Total, all client groups",101.7,NA
2012-10,Nunavut,Leisure clients,101.1,NA
2012-10,Nunavut,Business clients,101.9,NA
2012-11,Canada,"Total, all client groups",96.6,NA
2012-11,Canada,Leisure clients,96.1,NA
2012-11,Canada,Business clients,97.1,NA
2012-11,Atlantic Region,"Total, all client groups",93.9,NA
2012-11,Atlantic Region,Leisure clients,94.5,NA
2012-11,Atlantic Region,Business clients,93.5,NA
2012-11,Newfoundland and Labrador,"Total, all client groups",92.1,NA
2012-11,Newfoundland and Labrador,Leisure clients,90.8,NA
2012-11,Newfoundland and Labrador,Business clients,93,NA
2012-11,Prince Edward Island,"Total, all client groups",92.7,NA
2012-11,Prince Edward Island,Leisure clients,93.1,NA
2012-11,Prince Edward Island,Business clients,91.7,NA
2012-11,Nova Scotia,"Total, all client groups",94.4,NA
2012-11,Nova Scotia,Leisure clients,96.9,NA
2012-11,Nova Scotia,Business clients,92.3,NA
2012-11,New Brunswick,"Total, all client groups",95.3,NA
2012-11,New Brunswick,Leisure clients,95.5,NA
2012-11,New Brunswick,Business clients,95.1,NA
2012-11,Quebec Region,"Total, all client groups",94.2,NA
2012-11,Quebec Region,Leisure clients,93.6,NA
2012-11,Quebec Region,Business clients,94.8,NA
2012-11,Quebec,"Total, all client groups",94.2,NA
2012-11,Quebec,Leisure clients,93.6,NA
2012-11,Quebec,Business clients,94.8,NA
2012-11,Ontario Region,"Total, all client groups",105.1,NA
2012-11,Ontario Region,Leisure clients,104.9,NA
2012-11,Ontario Region,Business clients,105.2,NA
2012-11,Ontario,"Total, all client groups",105.1,NA
2012-11,Ontario,Leisure clients,104.9,NA
2012-11,Ontario,Business clients,105.2,NA
2012-11,Prairie Region,"Total, all client groups",94.4,NA
2012-11,Prairie Region,Leisure clients,95,NA
2012-11,Prairie Region,Business clients,94,NA
2012-11,Manitoba,"Total, all client groups",95.8,NA
2012-11,Manitoba,Leisure clients,97.4,NA
2012-11,Manitoba,Business clients,93.9,NA
2012-11,Saskatchewan,"Total, all client groups",96.3,NA
2012-11,Saskatchewan,Leisure clients,97.8,NA
2012-11,Saskatchewan,Business clients,95.1,NA
2012-11,Alberta,"Total, all client groups",93.6,NA
2012-11,Alberta,Leisure clients,93.5,NA
2012-11,Alberta,Business clients,93.7,NA
2012-11,British Columbia Region,"Total, all client groups",87.7,NA
2012-11,British Columbia Region,Leisure clients,86.5,NA
