REF_DATE,GEO,North American Industry Classification System (NAICS),VALUE,STATUS,Classification Code for North American Industry Classification System (NAICS)
2011-04,Canada,Other paper and disposable plastic product merchant wholesalers [41822],98.5,NA,[41822]
2011-04,Canada,Agricultural supplies merchant wholesalers [4183],102.4,NA,[4183]
2011-04,Canada,Agricultural feed merchant wholesalers [41831],101.1,NA,[41831]
2011-04,Canada,Seed merchant wholesalers [41832],113.3,NA,[41832]
2011-04,Canada,Agricultural chemical and other farm supplies merchant wholesalers [41839],100.1,NA,[41839]
2011-04,Canada,Chemical (except agricultural) and allied product merchant wholesalers [4184],92.1,NA,[4184]
2011-04,Canada,Chemical (except agricultural) and allied product merchant wholesalers [41841],92.1,NA,[41841]
2011-04,Canada,Other miscellaneous merchant wholesalers [4189],101.8,NA,[4189]
2011-04,Canada,Log and wood chip merchant wholesalers [41891],95.4,NA,[41891]
2011-04,Canada,"Mineral, ore and precious metal merchant wholesalers [41892]",114.5,NA,[41892]
2011-04,Canada,Second-hand goods (except machinery and automotive) merchant wholesalers [41893],117.2,NA,[41893]
2011-04,Canada,All other merchant wholesalers [41899],101.4,NA,[41899]
2011-07,Canada,Wholesale trade [41],100.2,NA,[41]
2011-07,Canada,Farm product merchant wholesalers [411],92.4,NA,[411]
2011-07,Canada,Farm product merchant wholesalers [4111],92.4,NA,[4111]
2011-07,Canada,Live animal merchant wholesalers [41111],94.2,NA,[41111]
2011-07,Canada,Oilseed and grain merchant wholesalers [41112],89.8,NA,[41112]
2011-07,Canada,Nursery stock and plant merchant wholesalers [41113],96.8,NA,[41113]
2011-07,Canada,Other farm product merchant wholesalers [41119],135.3,NA,[41119]
2011-07,Canada,Petroleum and petroleum products merchant wholesalers [412],104.8,NA,[412]
2011-07,Canada,Petroleum and petroleum products merchant wholesalers [4121],104.8,NA,[4121]
2011-07,Canada,Petroleum and petroleum products merchant wholesalers [41211],104.8,NA,[41211]
2011-07,Canada,"Food, beverage and tobacco merchant wholesalers [413]",96.5,NA,[413]
2011-07,Canada,Food merchant wholesalers [4131],95.5,NA,[4131]
2011-07,Canada,General-line food merchant wholesalers [41311],97.7,NA,[41311]
2011-07,Canada,Dairy and milk products merchant wholesalers [41312],102.2,NA,[41312]
2011-07,Canada,Poultry and egg merchant wholesalers [41313],74.7,NA,[41313]
2011-07,Canada,Fish and seafood product merchant wholesalers [41314],99,NA,[41314]
2011-07,Canada,Fresh fruit and vegetable merchant wholesalers [41315],132.8,NA,[41315]
2011-07,Canada,Red meat and meat product merchant wholesalers [41316],97.4,NA,[41316]
2011-07,Canada,Other specialty-line food merchant wholesalers [41319],87.3,NA,[41319]
2011-07,Canada,Beverage merchant wholesalers [4132],99.6,NA,[4132]
2011-07,Canada,Non-alcoholic beverage merchant wholesalers [41321],94.8,NA,[41321]
2011-07,Canada,Alcoholic beverage merchant wholesalers [41322],101.6,NA,[41322]
2011-07,Canada,Cigarette and tobacco product merchant wholesalers [4133],104.1,NA,[4133]
2011-07,Canada,Cigarette and tobacco product merchant wholesalers [41331],104.1,NA,[41331]
2011-07,Canada,Personal and household goods merchant wholesalers [414],100.6,NA,[414]
2011-07,Canada,"Textile, clothing and footwear merchant wholesalers [4141]",99,NA,[4141]
2011-07,Canada,Clothing and clothing accessories merchant wholesalers [41411],101.5,NA,[41411]
2011-07,Canada,Footwear merchant wholesalers [41412],102,NA,[41412]
2011-07,Canada,"Piece goods, notions and other dry goods merchant wholesalers [41413]",80.8,NA,[41413]
2011-07,Canada,Home entertainment equipment and household appliance merchant wholesalers [4142],100.3,NA,[4142]
2011-07,Canada,Home entertainment equipment merchant wholesalers [41421],105.6,NA,[41421]
2011-07,Canada,Household appliance merchant wholesalers [41422],96.6,NA,[41422]
2011-07,Canada,Home furnishings merchant wholesalers [4143],97.6,NA,[4143]
2011-07,Canada,"China, glassware, crockery and pottery merchant wholesalers [41431]",106.8,NA,[41431]
2011-07,Canada,Floor covering merchant wholesalers [41432],94.4,NA,[41432]
2011-07,Canada,"Linen, drapery and other textile furnishings merchant wholesalers [41433]",102.6,NA,[41433]
2011-07,Canada,Other home furnishings merchant wholesalers [41439],95.3,NA,[41439]
2011-07,Canada,Personal goods merchant wholesalers [4144],100.7,NA,[4144]
2011-07,Canada,Jewellery and watch merchant wholesalers [41441],107.3,NA,[41441]
2011-07,Canada,"Book, periodical and newspaper merchant wholesalers [41442]",92.3,NA,[41442]
2011-07,Canada,Photographic equipment and supplies merchant wholesalers [41443],80,NA,[41443]
2011-07,Canada,Sound recording merchant wholesalers [41444],111.5,NA,[41444]
2011-07,Canada,Video recording merchant wholesalers [41445],106.6,NA,[41445]
2011-07,Canada,Toy and hobby goods merchant wholesalers [41446],102,NA,[41446]
2011-07,Canada,Amusement and sporting goods merchant wholesalers [41447],104.6,NA,[41447]
2011-07,Canada,"Pharmaceuticals, toiletries, cosmetics and sundries merchant wholesalers [4145]",101.6,NA,[4145]
2011-07,Canada,Pharmaceuticals and pharmacy supplies merchant wholesalers [41451],101.1,NA,[41451]
2011-07,Canada,"Toiletries, cosmetics and sundries merchant wholesalers [41452]",102.8,NA,[41452]
2011-07,Canada,Motor vehicle and motor vehicle parts and accessories merchant wholesalers [415],98.6,NA,[415]
2011-07,Canada,Motor vehicle merchant wholesalers [4151],98.2,NA,[4151]
2011-07,Canada,New and used automobile and light-duty truck merchant wholesalers [41511],97.3,NA,[41511]
2011-07,Canada,"Truck, truck tractor and bus merchant wholesalers [41512]",101.6,NA,[41512]
2011-07,Canada,Recreational and other motor vehicles merchant wholesalers [41519],100.2,NA,[41519]
2011-07,Canada,New motor vehicle parts and accessories merchant wholesalers [4152],98.6,NA,[4152]
2011-07,Canada,Tire merchant wholesalers [41521],105.5,NA,[41521]
2011-07,Canada,Other new motor vehicle parts and accessories merchant wholesalers [41529],97.3,NA,[41529]
2011-07,Canada,Used motor vehicle parts and accessories merchant wholesalers [4153],104.3,NA,[4153]
2011-07,Canada,Used motor vehicle parts and accessories merchant wholesalers [41531],104.3,NA,[41531]
2011-07,Canada,Building material and supplies merchant wholesalers [416],99.8,NA,[416]
2011-07,Canada,"Electrical, plumbing, heating and air-conditioning equipment and supplies merchant wholesalers [4161]",102.3,NA,[4161]
2011-07,Canada,Electrical wiring and construction supplies merchant wholesalers [41611],102.3,NA,[41611]
2011-07,Canada,"Plumbing, heating and air-conditioning equipment and supplies merchant wholesalers [41612]",102.4,NA,[41612]
2011-07,Canada,Metal service centres [4162],102.6,NA,[4162]
2011-07,Canada,Metal service centres [41621],102.6,NA,[41621]
2011-07,Canada,"Lumber, millwork, hardware and other building supplies merchant wholesalers [4163]",96.7,NA,[4163]
2011-07,Canada,General-line building supplies merchant wholesalers [41631],97.2,NA,[41631]
2011-07,Canada,"Lumber, plywood and millwork merchant wholesalers [41632]",89.9,NA,[41632]
2011-07,Canada,Hardware merchant wholesalers [41633],99.6,NA,[41633]
2011-07,Canada,"Paint, glass and wallpaper merchant wholesalers [41634]",90.8,NA,[41634]
2011-07,Canada,Other specialty-line building supplies merchant wholesalers [41639],103.4,NA,[41639]
2011-07,Canada,"Machinery, equipment and supplies merchant wholesalers [417]",102,NA,[417]
2011-07,Canada,"Farm, lawn and garden machinery and equipment merchant wholesalers [4171]",105.1,NA,[4171]
2011-07,Canada,"Farm, lawn and garden machinery and equipment merchant wholesalers [41711]",105.1,NA,[41711]
2011-07,Canada,"Construction, forestry, mining, and industrial machinery, equipment and supplies merchant wholesalers [4172]",101.8,NA,[4172]
2011-07,Canada,"Construction and forestry machinery, equipment and supplies merchant wholesalers [41721]",95,NA,[41721]
2011-07,Canada,"Mining and oil and gas well machinery, equipment and supplies merchant wholesalers [41722]",91.2,NA,[41722]
2011-07,Canada,"Industrial machinery, equipment and supplies merchant wholesalers [41723]",107.7,NA,[41723]
2011-07,Canada,Computer and communications equipment and supplies merchant wholesalers [4173],101.7,NA,[4173]
2011-07,Canada,"Computer, computer peripheral and pre-packaged software merchant wholesalers [41731]",103.6,NA,[41731]
2011-07,Canada,"Electronic components, navigational and communications equipment and supplies merchant wholesalers [41732]",99.3,NA,[41732]
2011-07,Canada,"Other machinery, equipment and supplies merchant wholesalers [4179]",101.7,NA,[4179]
2011-07,Canada,Office and store machinery and equipment merchant wholesalers [41791],101.1,NA,[41791]
2011-07,Canada,"Service establishment machinery, equipment and supplies merchant wholesalers [41792]",108.7,NA,[41792]
2011-07,Canada,"Professional machinery, equipment and supplies merchant wholesalers [41793]",102.7,NA,[41793]
2011-07,Canada,"All other machinery, equipment and supplies merchant wholesalers [41799]",95.4,NA,[41799]
2011-07,Canada,Miscellaneous merchant wholesalers [418],102.8,NA,[418]
2011-07,Canada,Recyclable material merchant wholesalers [4181],124.5,NA,[4181]
2011-07,Canada,Recyclable metal merchant wholesalers [41811],137.4,NA,[41811]
2011-07,Canada,Recyclable paper and paperboard merchant wholesalers [41812],111.7,NA,[41812]
2011-07,Canada,Other recyclable material merchant wholesalers [41819],98.6,NA,[41819]
2011-07,Canada,"Paper, paper product and disposable plastic product merchant wholesalers [4182]",94.5,NA,[4182]
2011-07,Canada,Stationery and office supplies merchant wholesalers [41821],92,NA,[41821]
2011-07,Canada,Other paper and disposable plastic product merchant wholesalers [41822],98.7,NA,[41822]
2011-07,Canada,Agricultural supplies merchant wholesalers [4183],99.9,NA,[4183]
2011-07,Canada,Agricultural feed merchant wholesalers [41831],95.8,NA,[41831]
2011-07,Canada,Seed merchant wholesalers [41832],106,NA,[41832]
2011-07,Canada,Agricultural chemical and other farm supplies merchant wholesalers [41839],99.4,NA,[41839]
2011-07,Canada,Chemical (except agricultural) and allied product merchant wholesalers [4184],97,NA,[4184]
2011-07,Canada,Chemical (except agricultural) and allied product merchant wholesalers [41841],97,NA,[41841]
2011-07,Canada,Other miscellaneous merchant wholesalers [4189],102.2,NA,[4189]
2011-07,Canada,Log and wood chip merchant wholesalers [41891],92.3,NA,[41891]
2011-07,Canada,"Mineral, ore and precious metal merchant wholesalers [41892]",106.1,NA,[41892]
2011-07,Canada,Second-hand goods (except machinery and automotive) merchant wholesalers [41893],117.7,NA,[41893]
2011-07,Canada,All other merchant wholesalers [41899],102.4,NA,[41899]
2011-10,Canada,Wholesale trade [41],99.3,NA,[41]
2011-10,Canada,Farm product merchant wholesalers [411],87,NA,[411]
2011-10,Canada,Farm product merchant wholesalers [4111],87,NA,[4111]
2011-10,Canada,Live animal merchant wholesalers [41111],91.2,NA,[41111]
2011-10,Canada,Oilseed and grain merchant wholesalers [41112],83.4,NA,[41112]
2011-10,Canada,Nursery stock and plant merchant wholesalers [41113],97.6,NA,[41113]
2011-10,Canada,Other farm product merchant wholesalers [41119],125.5,NA,[41119]
2011-10,Canada,Petroleum and petroleum products merchant wholesalers [412],90.9,NA,[412]
2011-10,Canada,Petroleum and petroleum products merchant wholesalers [4121],90.9,NA,[4121]
2011-10,Canada,Petroleum and petroleum products merchant wholesalers [41211],90.9,NA,[41211]
2011-10,Canada,"Food, beverage and tobacco merchant wholesalers [413]",96,NA,[413]
2011-10,Canada,Food merchant wholesalers [4131],94.5,NA,[4131]
2011-10,Canada,General-line food merchant wholesalers [41311],97.9,NA,[41311]
2011-10,Canada,Dairy and milk products merchant wholesalers [41312],98.4,NA,[41312]
2011-10,Canada,Poultry and egg merchant wholesalers [41313],84,NA,[41313]
2011-10,Canada,Fish and seafood product merchant wholesalers [41314],107.2,NA,[41314]
2011-10,Canada,Fresh fruit and vegetable merchant wholesalers [41315],130,NA,[41315]
2011-10,Canada,Red meat and meat product merchant wholesalers [41316],95.6,NA,[41316]
2011-10,Canada,Other specialty-line food merchant wholesalers [41319],85.5,NA,[41319]
2011-10,Canada,Beverage merchant wholesalers [4132],99.3,NA,[4132]
2011-10,Canada,Non-alcoholic beverage merchant wholesalers [41321],94.2,NA,[41321]
2011-10,Canada,Alcoholic beverage merchant wholesalers [41322],101.4,NA,[41322]
2011-10,Canada,Cigarette and tobacco product merchant wholesalers [4133],108.2,NA,[4133]
2011-10,Canada,Cigarette and tobacco product merchant wholesalers [41331],108.2,NA,[41331]
2011-10,Canada,Personal and household goods merchant wholesalers [414],100.7,NA,[414]
2011-10,Canada,"Textile, clothing and footwear merchant wholesalers [4141]",97.9,NA,[4141]
2011-10,Canada,Clothing and clothing accessories merchant wholesalers [41411],100.2,NA,[41411]
2011-10,Canada,Footwear merchant wholesalers [41412],101.8,NA,[41412]
2011-10,Canada,"Piece goods, notions and other dry goods merchant wholesalers [41413]",80.3,NA,[41413]
2011-10,Canada,Home entertainment equipment and household appliance merchant wholesalers [4142],100.3,NA,[4142]
2011-10,Canada,Home entertainment equipment merchant wholesalers [41421],112.4,NA,[41421]
2011-10,Canada,Household appliance merchant wholesalers [41422],91.8,NA,[41422]
2011-10,Canada,Home furnishings merchant wholesalers [4143],99.2,NA,[4143]
2011-10,Canada,"China, glassware, crockery and pottery merchant wholesalers [41431]",105.2,NA,[41431]
2011-10,Canada,Floor covering merchant wholesalers [41432],94.3,NA,[41432]
2011-10,Canada,"Linen, drapery and other textile furnishings merchant wholesalers [41433]",100.7,NA,[41433]
2011-10,Canada,Other home furnishings merchant wholesalers [41439],100.6,NA,[41439]
2011-10,Canada,Personal goods merchant wholesalers [4144],101.3,NA,[4144]
2011-10,Canada,Jewellery and watch merchant wholesalers [41441],104.2,NA,[41441]
2011-10,Canada,"Book, periodical and newspaper merchant wholesalers [41442]",99.8,NA,[41442]
2011-10,Canada,Photographic equipment and supplies merchant wholesalers [41443],81.1,NA,[41443]
2011-10,Canada,Sound recording merchant wholesalers [41444],109.6,NA,[41444]
2011-10,Canada,Video recording merchant wholesalers [41445],109.5,NA,[41445]
2011-10,Canada,Toy and hobby goods merchant wholesalers [41446],100.7,NA,[41446]
2011-10,Canada,Amusement and sporting goods merchant wholesalers [41447],101.8,NA,[41447]
2011-10,Canada,"Pharmaceuticals, toiletries, cosmetics and sundries merchant wholesalers [4145]",101.9,NA,[4145]
2011-10,Canada,Pharmaceuticals and pharmacy supplies merchant wholesalers [41451],101.6,NA,[41451]
2011-10,Canada,"Toiletries, cosmetics and sundries merchant wholesalers [41452]",102.5,NA,[41452]
2011-10,Canada,Motor vehicle and motor vehicle parts and accessories merchant wholesalers [415],98.4,NA,[415]
2011-10,Canada,Motor vehicle merchant wholesalers [4151],97.9,NA,[4151]
2011-10,Canada,New and used automobile and light-duty truck merchant wholesalers [41511],96.7,NA,[41511]
2011-10,Canada,"Truck, truck tractor and bus merchant wholesalers [41512]",104.2,NA,[41512]
2011-10,Canada,Recreational and other motor vehicles merchant wholesalers [41519],96.8,NA,[41519]
2011-10,Canada,New motor vehicle parts and accessories merchant wholesalers [4152],98,NA,[4152]
2011-10,Canada,Tire merchant wholesalers [41521],109.1,NA,[41521]
2011-10,Canada,Other new motor vehicle parts and accessories merchant wholesalers [41529],95.8,NA,[41529]
2011-10,Canada,Used motor vehicle parts and accessories merchant wholesalers [4153],109.9,NA,[4153]
2011-10,Canada,Used motor vehicle parts and accessories merchant wholesalers [41531],109.9,NA,[41531]
2011-10,Canada,Building material and supplies merchant wholesalers [416],100.6,NA,[416]
2011-10,Canada,"Electrical, plumbing, heating and air-conditioning equipment and supplies merchant wholesalers [4161]",103.7,NA,[4161]
2011-10,Canada,Electrical wiring and construction supplies merchant wholesalers [41611],107.1,NA,[41611]
2011-10,Canada,"Plumbing, heating and air-conditioning equipment and supplies merchant wholesalers [41612]",100.3,NA,[41612]
2011-10,Canada,Metal service centres [4162],103.8,NA,[4162]
2011-10,Canada,Metal service centres [41621],103.8,NA,[41621]
2011-10,Canada,"Lumber, millwork, hardware and other building supplies merchant wholesalers [4163]",96.7,NA,[4163]
2011-10,Canada,General-line building supplies merchant wholesalers [41631],96.9,NA,[41631]
2011-10,Canada,"Lumber, plywood and millwork merchant wholesalers [41632]",90.8,NA,[41632]
2011-10,Canada,Hardware merchant wholesalers [41633],100.3,NA,[41633]
2011-10,Canada,"Paint, glass and wallpaper merchant wholesalers [41634]",91.2,NA,[41634]
2011-10,Canada,Other specialty-line building supplies merchant wholesalers [41639],101.3,NA,[41639]
2011-10,Canada,"Machinery, equipment and supplies merchant wholesalers [417]",101.7,NA,[417]
2011-10,Canada,"Farm, lawn and garden machinery and equipment merchant wholesalers [4171]",107.5,NA,[4171]
2011-10,Canada,"Farm, lawn and garden machinery and equipment merchant wholesalers [41711]",107.5,NA,[41711]
2011-10,Canada,"Construction, forestry, mining, and industrial machinery, equipment and supplies merchant wholesalers [4172]",100.8,NA,[4172]
2011-10,Canada,"Construction and forestry machinery, equipment and supplies merchant wholesalers [41721]",96.1,NA,[41721]
2011-10,Canada,"Mining and oil and gas well machinery, equipment and supplies merchant wholesalers [41722]",94.8,NA,[41722]
2011-10,Canada,"Industrial machinery, equipment and supplies merchant wholesalers [41723]",104.5,NA,[41723]
2011-10,Canada,Computer and communications equipment and supplies merchant wholesalers [4173],101.3,NA,[4173]
2011-10,Canada,"Computer, computer peripheral and pre-packaged software merchant wholesalers [41731]",103.1,NA,[41731]
2011-10,Canada,"Electronic components, navigational and communications equipment and supplies merchant wholesalers [41732]",99.1,NA,[41732]
2011-10,Canada,"Other machinery, equipment and supplies merchant wholesalers [4179]",101.6,NA,[4179]
2011-10,Canada,Office and store machinery and equipment merchant wholesalers [41791],99.4,NA,[41791]
2011-10,Canada,"Service establishment machinery, equipment and supplies merchant wholesalers [41792]",104,NA,[41792]
2011-10,Canada,"Professional machinery, equipment and supplies merchant wholesalers [41793]",101.5,NA,[41793]
2011-10,Canada,"All other machinery, equipment and supplies merchant wholesalers [41799]",103.3,NA,[41799]
2011-10,Canada,Miscellaneous merchant wholesalers [418],103.2,NA,[418]
2011-10,Canada,Recyclable material merchant wholesalers [4181],118.4,NA,[4181]
2011-10,Canada,Recyclable metal merchant wholesalers [41811],131.3,NA,[41811]
2011-10,Canada,Recyclable paper and paperboard merchant wholesalers [41812],99.5,NA,[41812]
2011-10,Canada,Other recyclable material merchant wholesalers [41819],97.2,NA,[41819]
2011-10,Canada,"Paper, paper product and disposable plastic product merchant wholesalers [4182]",96,NA,[4182]
2011-10,Canada,Stationery and office supplies merchant wholesalers [41821],91.7,NA,[41821]
2011-10,Canada,Other paper and disposable plastic product merchant wholesalers [41822],103.5,NA,[41822]
2011-10,Canada,Agricultural supplies merchant wholesalers [4183],108.3,NA,[4183]
2011-10,Canada,Agricultural feed merchant wholesalers [41831],99.4,NA,[41831]
2011-10,Canada,Seed merchant wholesalers [41832],111.2,NA,[41832]
2011-10,Canada,Agricultural chemical and other farm supplies merchant wholesalers [41839],109.7,NA,[41839]
2011-10,Canada,Chemical (except agricultural) and allied product merchant wholesalers [4184],95.5,NA,[4184]
2011-10,Canada,Chemical (except agricultural) and allied product merchant wholesalers [41841],95.5,NA,[41841]
2011-10,Canada,Other miscellaneous merchant wholesalers [4189],101,NA,[4189]
2011-10,Canada,Log and wood chip merchant wholesalers [41891],91.2,NA,[41891]
2011-10,Canada,"Mineral, ore and precious metal merchant wholesalers [41892]",102.3,NA,[41892]
2011-10,Canada,Second-hand goods (except machinery and automotive) merchant wholesalers [41893],116.2,NA,[41893]
2011-10,Canada,All other merchant wholesalers [41899],101.3,NA,[41899]
2012-01,Canada,Wholesale trade [41],100.4,NA,[41]
2012-01,Canada,Farm product merchant wholesalers [411],101.2,NA,[411]
2012-01,Canada,Farm product merchant wholesalers [4111],101.2,NA,[4111]
2012-01,Canada,Live animal merchant wholesalers [41111],90.6,NA,[41111]
2012-01,Canada,Oilseed and grain merchant wholesalers [41112],103,NA,[41112]
2012-01,Canada,Nursery stock and plant merchant wholesalers [41113],94.7,NA,[41113]
2012-01,Canada,Other farm product merchant wholesalers [41119],121.5,NA,[41119]
2012-01,Canada,Petroleum and petroleum products merchant wholesalers [412],91.2,NA,[412]
2012-01,Canada,Petroleum and petroleum products merchant wholesalers [4121],91.2,NA,[4121]
2012-01,Canada,Petroleum and petroleum products merchant wholesalers [41211],91.2,NA,[41211]
2012-01,Canada,"Food, beverage and tobacco merchant wholesalers [413]",97.7,NA,[413]
2012-01,Canada,Food merchant wholesalers [4131],96.5,NA,[4131]
2012-01,Canada,General-line food merchant wholesalers [41311],97.9,NA,[41311]
2012-01,Canada,Dairy and milk products merchant wholesalers [41312],99.5,NA,[41312]
2012-01,Canada,Poultry and egg merchant wholesalers [41313],94,NA,[41313]
2012-01,Canada,Fish and seafood product merchant wholesalers [41314],95.3,NA,[41314]
2012-01,Canada,Fresh fruit and vegetable merchant wholesalers [41315],121.9,NA,[41315]
2012-01,Canada,Red meat and meat product merchant wholesalers [41316],100.5,NA,[41316]
2012-01,Canada,Other specialty-line food merchant wholesalers [41319],91,NA,[41319]
2012-01,Canada,Beverage merchant wholesalers [4132],100.5,NA,[4132]
2012-01,Canada,Non-alcoholic beverage merchant wholesalers [41321],95.3,NA,[41321]
2012-01,Canada,Alcoholic beverage merchant wholesalers [41322],102.6,NA,[41322]
2012-01,Canada,Cigarette and tobacco product merchant wholesalers [4133],108.5,NA,[4133]
2012-01,Canada,Cigarette and tobacco product merchant wholesalers [41331],108.5,NA,[41331]
2012-01,Canada,Personal and household goods merchant wholesalers [414],100.2,NA,[414]
2012-01,Canada,"Textile, clothing and footwear merchant wholesalers [4141]",97.9,NA,[4141]
2012-01,Canada,Clothing and clothing accessories merchant wholesalers [41411],99,NA,[41411]
2012-01,Canada,Footwear merchant wholesalers [41412],104.3,NA,[41412]
2012-01,Canada,"Piece goods, notions and other dry goods merchant wholesalers [41413]",85,NA,[41413]
2012-01,Canada,Home entertainment equipment and household appliance merchant wholesalers [4142],101,NA,[4142]
2012-01,Canada,Home entertainment equipment merchant wholesalers [41421],110.6,NA,[41421]
2012-01,Canada,Household appliance merchant wholesalers [41422],94.3,NA,[41422]
2012-01,Canada,Home furnishings merchant wholesalers [4143],98.7,NA,[4143]
2012-01,Canada,"China, glassware, crockery and pottery merchant wholesalers [41431]",103.1,NA,[41431]
2012-01,Canada,Floor covering merchant wholesalers [41432],94.5,NA,[41432]
2012-01,Canada,"Linen, drapery and other textile furnishings merchant wholesalers [41433]",99.9,NA,[41433]
2012-01,Canada,Other home furnishings merchant wholesalers [41439],100.3,NA,[41439]
2012-01,Canada,Personal goods merchant wholesalers [4144],101,NA,[4144]
2012-01,Canada,Jewellery and watch merchant wholesalers [41441],107.9,NA,[41441]
2012-01,Canada,"Book, periodical and newspaper merchant wholesalers [41442]",95.6,NA,[41442]
2012-01,Canada,Photographic equipment and supplies merchant wholesalers [41443],89.4,NA,[41443]
2012-01,Canada,Sound recording merchant wholesalers [41444],110.3,NA,[41444]
2012-01,Canada,Video recording merchant wholesalers [41445],108,NA,[41445]
2012-01,Canada,Toy and hobby goods merchant wholesalers [41446],97.6,NA,[41446]
2012-01,Canada,Amusement and sporting goods merchant wholesalers [41447],103.3,NA,[41447]
2012-01,Canada,"Pharmaceuticals, toiletries, cosmetics and sundries merchant wholesalers [4145]",100.9,NA,[4145]
2012-01,Canada,Pharmaceuticals and pharmacy supplies merchant wholesalers [41451],101.2,NA,[41451]
2012-01,Canada,"Toiletries, cosmetics and sundries merchant wholesalers [41452]",100.2,NA,[41452]
2012-01,Canada,Motor vehicle and motor vehicle parts and accessories merchant wholesalers [415],98,NA,[415]
2012-01,Canada,Motor vehicle merchant wholesalers [4151],99.6,NA,[4151]
2012-01,Canada,New and used automobile and light-duty truck merchant wholesalers [41511],98.1,NA,[41511]
2012-01,Canada,"Truck, truck tractor and bus merchant wholesalers [41512]",106,NA,[41512]
2012-01,Canada,Recreational and other motor vehicles merchant wholesalers [41519],101.5,NA,[41519]
2012-01,Canada,New motor vehicle parts and accessories merchant wholesalers [4152],95.4,NA,[4152]
2012-01,Canada,Tire merchant wholesalers [41521],105.3,NA,[41521]
2012-01,Canada,Other new motor vehicle parts and accessories merchant wholesalers [41529],93.5,NA,[41529]
2012-01,Canada,Used motor vehicle parts and accessories merchant wholesalers [4153],107.2,NA,[4153]
2012-01,Canada,Used motor vehicle parts and accessories merchant wholesalers [41531],107.2,NA,[41531]
2012-01,Canada,Building material and supplies merchant wholesalers [416],99.1,NA,[416]
2012-01,Canada,"Electrical, plumbing, heating and air-conditioning equipment and supplies merchant wholesalers [4161]",98.9,NA,[4161]
2012-01,Canada,Electrical wiring and construction supplies merchant wholesalers [41611],103,NA,[41611]
2012-01,Canada,"Plumbing, heating and air-conditioning equipment and supplies merchant wholesalers [41612]",94.8,NA,[41612]
2012-01,Canada,Metal service centres [4162],104.7,NA,[4162]
2012-01,Canada,Metal service centres [41621],104.7,NA,[41621]
2012-01,Canada,"Lumber, millwork, hardware and other building supplies merchant wholesalers [4163]",96.8,NA,[4163]
2012-01,Canada,General-line building supplies merchant wholesalers [41631],93.3,NA,[41631]
2012-01,Canada,"Lumber, plywood and millwork merchant wholesalers [41632]",90.6,NA,[41632]
2012-01,Canada,Hardware merchant wholesalers [41633],105,NA,[41633]
2012-01,Canada,"Paint, glass and wallpaper merchant wholesalers [41634]",95,NA,[41634]
2012-01,Canada,Other specialty-line building supplies merchant wholesalers [41639],96.9,NA,[41639]
2012-01,Canada,"Machinery, equipment and supplies merchant wholesalers [417]",104.9,NA,[417]
2012-01,Canada,"Farm, lawn and garden machinery and equipment merchant wholesalers [4171]",110,NA,[4171]
2012-01,Canada,"Farm, lawn and garden machinery and equipment merchant wholesalers [41711]",110,NA,[41711]
2012-01,Canada,"Construction, forestry, mining, and industrial machinery, equipment and supplies merchant wholesalers [4172]",102.4,NA,[4172]
2012-01,Canada,"Construction and forestry machinery, equipment and supplies merchant wholesalers [41721]",98,NA,[41721]
2012-01,Canada,"Mining and oil and gas well machinery, equipment and supplies merchant wholesalers [41722]",103.4,NA,[41722]
2012-01,Canada,"Industrial machinery, equipment and supplies merchant wholesalers [41723]",103.5,NA,[41723]
2012-01,Canada,Computer and communications equipment and supplies merchant wholesalers [4173],110.1,NA,[4173]
2012-01,Canada,"Computer, computer peripheral and pre-packaged software merchant wholesalers [41731]",115.3,NA,[41731]
2012-01,Canada,"Electronic components, navigational and communications equipment and supplies merchant wholesalers [41732]",103.8,NA,[41732]
2012-01,Canada,"Other machinery, equipment and supplies merchant wholesalers [4179]",102.6,NA,[4179]
2012-01,Canada,Office and store machinery and equipment merchant wholesalers [41791],101,NA,[41791]
2012-01,Canada,"Service establishment machinery, equipment and supplies merchant wholesalers [41792]",105.2,NA,[41792]
2012-01,Canada,"Professional machinery, equipment and supplies merchant wholesalers [41793]",101.7,NA,[41793]
2012-01,Canada,"All other machinery, equipment and supplies merchant wholesalers [41799]",105.5,NA,[41799]
2012-01,Canada,Miscellaneous merchant wholesalers [418],103.7,NA,[418]
2012-01,Canada,Recyclable material merchant wholesalers [4181],117.8,NA,[4181]
2012-01,Canada,Recyclable metal merchant wholesalers [41811],130.8,NA,[41811]
2012-01,Canada,Recyclable paper and paperboard merchant wholesalers [41812],94.8,NA,[41812]
2012-01,Canada,Other recyclable material merchant wholesalers [41819],99.1,NA,[41819]
2012-01,Canada,"Paper, paper product and disposable plastic product merchant wholesalers [4182]",96.7,NA,[4182]
2012-01,Canada,Stationery and office supplies merchant wholesalers [41821],94.4,NA,[41821]
2012-01,Canada,Other paper and disposable plastic product merchant wholesalers [41822],100.5,NA,[41822]
2012-01,Canada,Agricultural supplies merchant wholesalers [4183],108.3,NA,[4183]
2012-01,Canada,Agricultural feed merchant wholesalers [41831],102.6,NA,[41831]
2012-01,Canada,Seed merchant wholesalers [41832],105.9,NA,[41832]
2012-01,Canada,Agricultural chemical and other farm supplies merchant wholesalers [41839],110.3,NA,[41839]
2012-01,Canada,Chemical (except agricultural) and allied product merchant wholesalers [4184],99.2,NA,[4184]
