REF_DATE,GEO,North American Industry Classification System (NAICS),VALUE,STATUS,Classification Code for North American Industry Classification System (NAICS)
2015-01,Canada,"General freight trucking, long distance [48412]",99.3,NA,[48412]
2015-01,Canada,Specialized freight trucking [4842],99.1,NA,[4842]
2015-01,Canada,Used household and office goods moving [48421],98.3,NA,[48421]
2015-01,Canada,"Specialized freight (except used goods) trucking, local [48422]",99.1,NA,[48422]
2015-01,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",99.1,NA,[48423]
2015-02,Canada,Truck transportation [484],98.5,NA,[484]
2015-02,Canada,General freight trucking [4841],98.9,NA,[4841]
2015-02,Canada,"General freight trucking, local [48411]",100.1,NA,[48411]
2015-02,Canada,"General freight trucking, long distance [48412]",98.5,NA,[48412]
2015-02,Canada,Specialized freight trucking [4842],97.8,NA,[4842]
2015-02,Canada,Used household and office goods moving [48421],98.3,NA,[48421]
2015-02,Canada,"Specialized freight (except used goods) trucking, local [48422]",98.8,NA,[48422]
2015-02,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",97.3,NA,[48423]
2015-03,Canada,Truck transportation [484],99.5,NA,[484]
2015-03,Canada,General freight trucking [4841],100.3,NA,[4841]
2015-03,Canada,"General freight trucking, local [48411]",100.7,NA,[48411]
2015-03,Canada,"General freight trucking, long distance [48412]",100,NA,[48412]
2015-03,Canada,Specialized freight trucking [4842],98.1,NA,[4842]
2015-03,Canada,Used household and office goods moving [48421],98.3,NA,[48421]
2015-03,Canada,"Specialized freight (except used goods) trucking, local [48422]",98,NA,[48422]
2015-03,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",98.1,NA,[48423]
2015-04,Canada,Truck transportation [484],99,NA,[484]
2015-04,Canada,General freight trucking [4841],99.9,NA,[4841]
2015-04,Canada,"General freight trucking, local [48411]",100.7,NA,[48411]
2015-04,Canada,"General freight trucking, long distance [48412]",99.5,NA,[48412]
2015-04,Canada,Specialized freight trucking [4842],97.4,NA,[4842]
2015-04,Canada,Used household and office goods moving [48421],96.5,NA,[48421]
2015-04,Canada,"Specialized freight (except used goods) trucking, local [48422]",96.4,NA,[48422]
2015-04,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",98,NA,[48423]
2015-05,Canada,Truck transportation [484],98.9,NA,[484]
2015-05,Canada,General freight trucking [4841],99.8,NA,[4841]
2015-05,Canada,"General freight trucking, local [48411]",100.4,NA,[48411]
2015-05,Canada,"General freight trucking, long distance [48412]",99.5,NA,[48412]
2015-05,Canada,Specialized freight trucking [4842],97.1,NA,[4842]
2015-05,Canada,Used household and office goods moving [48421],97.7,NA,[48421]
2015-05,Canada,"Specialized freight (except used goods) trucking, local [48422]",96.2,NA,[48422]
2015-05,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",97.4,NA,[48423]
2015-06,Canada,Truck transportation [484],99,NA,[484]
2015-06,Canada,General freight trucking [4841],99.7,NA,[4841]
2015-06,Canada,"General freight trucking, local [48411]",100.4,NA,[48411]
2015-06,Canada,"General freight trucking, long distance [48412]",99.4,NA,[48412]
2015-06,Canada,Specialized freight trucking [4842],97.7,NA,[4842]
2015-06,Canada,Used household and office goods moving [48421],100.9,NA,[48421]
2015-06,Canada,"Specialized freight (except used goods) trucking, local [48422]",96.3,NA,[48422]
2015-06,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",98,NA,[48423]
2015-07,Canada,Truck transportation [484],99,NA,[484]
2015-07,Canada,General freight trucking [4841],99.7,NA,[4841]
2015-07,Canada,"General freight trucking, local [48411]",99.8,NA,[48411]
2015-07,Canada,"General freight trucking, long distance [48412]",99.4,NA,[48412]
2015-07,Canada,Specialized freight trucking [4842],97.8,NA,[4842]
2015-07,Canada,Used household and office goods moving [48421],101.5,NA,[48421]
2015-07,Canada,"Specialized freight (except used goods) trucking, local [48422]",96.5,NA,[48422]
2015-07,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",97.9,NA,[48423]
2015-08,Canada,Truck transportation [484],98.3,NA,[484]
2015-08,Canada,General freight trucking [4841],98.9,NA,[4841]
2015-08,Canada,"General freight trucking, local [48411]",99.3,NA,[48411]
2015-08,Canada,"General freight trucking, long distance [48412]",98.6,NA,[48412]
2015-08,Canada,Specialized freight trucking [4842],97.3,NA,[4842]
2015-08,Canada,Used household and office goods moving [48421],101.6,NA,[48421]
2015-08,Canada,"Specialized freight (except used goods) trucking, local [48422]",96.4,NA,[48422]
2015-08,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",97.2,NA,[48423]
2015-09,Canada,Truck transportation [484],97.5,NA,[484]
2015-09,Canada,General freight trucking [4841],98.2,NA,[4841]
2015-09,Canada,"General freight trucking, local [48411]",98.7,NA,[48411]
2015-09,Canada,"General freight trucking, long distance [48412]",97.9,NA,[48412]
2015-09,Canada,Specialized freight trucking [4842],96.4,NA,[4842]
2015-09,Canada,Used household and office goods moving [48421],98,NA,[48421]
2015-09,Canada,"Specialized freight (except used goods) trucking, local [48422]",96.4,NA,[48422]
2015-09,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",96.2,NA,[48423]
2015-10,Canada,Truck transportation [484],97.2,NA,[484]
2015-10,Canada,General freight trucking [4841],97.9,NA,[4841]
2015-10,Canada,"General freight trucking, local [48411]",98.6,NA,[48411]
2015-10,Canada,"General freight trucking, long distance [48412]",97.6,NA,[48412]
2015-10,Canada,Specialized freight trucking [4842],95.9,NA,[4842]
2015-10,Canada,Used household and office goods moving [48421],94.8,NA,[48421]
2015-10,Canada,"Specialized freight (except used goods) trucking, local [48422]",95.6,NA,[48422]
2015-10,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",96.2,NA,[48423]
2015-11,Canada,Truck transportation [484],97.3,NA,[484]
2015-11,Canada,General freight trucking [4841],98.1,NA,[4841]
2015-11,Canada,"General freight trucking, local [48411]",98.9,NA,[48411]
2015-11,Canada,"General freight trucking, long distance [48412]",97.7,NA,[48412]
2015-11,Canada,Specialized freight trucking [4842],96,NA,[4842]
2015-11,Canada,Used household and office goods moving [48421],94.5,NA,[48421]
2015-11,Canada,"Specialized freight (except used goods) trucking, local [48422]",95.3,NA,[48422]
2015-11,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",96.4,NA,[48423]
2015-12,Canada,Truck transportation [484],97.3,NA,[484]
2015-12,Canada,General freight trucking [4841],98.2,NA,[4841]
2015-12,Canada,"General freight trucking, local [48411]",98.4,NA,[48411]
2015-12,Canada,"General freight trucking, long distance [48412]",97.9,NA,[48412]
2015-12,Canada,Specialized freight trucking [4842],95.6,NA,[4842]
2015-12,Canada,Used household and office goods moving [48421],93.8,NA,[48421]
2015-12,Canada,"Specialized freight (except used goods) trucking, local [48422]",95.1,NA,[48422]
2015-12,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",96,NA,[48423]
2016-01,Canada,Truck transportation [484],96.6,NA,[484]
2016-01,Canada,General freight trucking [4841],97.7,NA,[4841]
2016-01,Canada,"General freight trucking, local [48411]",98.5,NA,[48411]
2016-01,Canada,"General freight trucking, long distance [48412]",97.4,NA,[48412]
2016-01,Canada,Specialized freight trucking [4842],94.5,NA,[4842]
2016-01,Canada,Used household and office goods moving [48421],92.8,NA,[48421]
2016-01,Canada,"Specialized freight (except used goods) trucking, local [48422]",92.9,NA,[48422]
2016-01,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",95.4,NA,[48423]
2016-02,Canada,Truck transportation [484],95.7,NA,[484]
2016-02,Canada,General freight trucking [4841],96.7,NA,[4841]
2016-02,Canada,"General freight trucking, local [48411]",97.7,NA,[48411]
2016-02,Canada,"General freight trucking, long distance [48412]",96.3,NA,[48412]
2016-02,Canada,Specialized freight trucking [4842],94,NA,[4842]
2016-02,Canada,Used household and office goods moving [48421],92.8,NA,[48421]
2016-02,Canada,"Specialized freight (except used goods) trucking, local [48422]",92.6,NA,[48422]
2016-02,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",94.7,NA,[48423]
2016-03,Canada,Truck transportation [484],95.6,NA,[484]
2016-03,Canada,General freight trucking [4841],96.6,NA,[4841]
2016-03,Canada,"General freight trucking, local [48411]",97.8,NA,[48411]
2016-03,Canada,"General freight trucking, long distance [48412]",96.2,NA,[48412]
2016-03,Canada,Specialized freight trucking [4842],93.8,NA,[4842]
2016-03,Canada,Used household and office goods moving [48421],93.1,NA,[48421]
2016-03,Canada,"Specialized freight (except used goods) trucking, local [48422]",92.4,NA,[48422]
2016-03,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",94.4,NA,[48423]
2016-04,Canada,Truck transportation [484],95.4,NA,[484]
2016-04,Canada,General freight trucking [4841],96.4,NA,[4841]
2016-04,Canada,"General freight trucking, local [48411]",97.9,NA,[48411]
2016-04,Canada,"General freight trucking, long distance [48412]",96,NA,[48412]
2016-04,Canada,Specialized freight trucking [4842],93.5,NA,[4842]
2016-04,Canada,Used household and office goods moving [48421],93.5,NA,[48421]
2016-04,Canada,"Specialized freight (except used goods) trucking, local [48422]",91.8,NA,[48422]
2016-04,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",94.2,NA,[48423]
2016-05,Canada,Truck transportation [484],95.8,NA,[484]
2016-05,Canada,General freight trucking [4841],96.9,NA,[4841]
2016-05,Canada,"General freight trucking, local [48411]",98.5,NA,[48411]
2016-05,Canada,"General freight trucking, long distance [48412]",96.5,NA,[48412]
2016-05,Canada,Specialized freight trucking [4842],93.7,NA,[4842]
2016-05,Canada,Used household and office goods moving [48421],94.8,NA,[48421]
2016-05,Canada,"Specialized freight (except used goods) trucking, local [48422]",91.3,NA,[48422]
2016-05,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",94.6,NA,[48423]
2016-06,Canada,Truck transportation [484],96.5,NA,[484]
2016-06,Canada,General freight trucking [4841],97.6,NA,[4841]
2016-06,Canada,"General freight trucking, local [48411]",99.3,NA,[48411]
2016-06,Canada,"General freight trucking, long distance [48412]",97.1,NA,[48412]
2016-06,Canada,Specialized freight trucking [4842],94.6,NA,[4842]
2016-06,Canada,Used household and office goods moving [48421],98.5,NA,[48421]
2016-06,Canada,"Specialized freight (except used goods) trucking, local [48422]",91.6,NA,[48422]
2016-06,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",95.5,NA,[48423]
2016-07,Canada,Truck transportation [484],96.8,NA,[484]
2016-07,Canada,General freight trucking [4841],97.8,NA,[4841]
2016-07,Canada,"General freight trucking, local [48411]",99.6,NA,[48411]
2016-07,Canada,"General freight trucking, long distance [48412]",97.4,NA,[48412]
2016-07,Canada,Specialized freight trucking [4842],94.7,NA,[4842]
2016-07,Canada,Used household and office goods moving [48421],101.9,NA,[48421]
2016-07,Canada,"Specialized freight (except used goods) trucking, local [48422]",91.5,NA,[48422]
2016-07,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",95.3,NA,[48423]
2016-08,Canada,Truck transportation [484],96.2,NA,[484]
2016-08,Canada,General freight trucking [4841],97.2,NA,[4841]
2016-08,Canada,"General freight trucking, local [48411]",99.5,NA,[48411]
2016-08,Canada,"General freight trucking, long distance [48412]",96.7,NA,[48412]
2016-08,Canada,Specialized freight trucking [4842],94.3,NA,[4842]
2016-08,Canada,Used household and office goods moving [48421],100.4,NA,[48421]
2016-08,Canada,"Specialized freight (except used goods) trucking, local [48422]",91.2,NA,[48422]
2016-08,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",94.9,NA,[48423]
2016-09,Canada,Truck transportation [484],96,NA,[484]
2016-09,Canada,General freight trucking [4841],96.9,NA,[4841]
2016-09,Canada,"General freight trucking, local [48411]",99.9,NA,[48411]
2016-09,Canada,"General freight trucking, long distance [48412]",96.4,NA,[48412]
2016-09,Canada,Specialized freight trucking [4842],94.3,NA,[4842]
2016-09,Canada,Used household and office goods moving [48421],99,NA,[48421]
2016-09,Canada,"Specialized freight (except used goods) trucking, local [48422]",91.3,NA,[48422]
2016-09,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",95,NA,[48423]
2016-10,Canada,Truck transportation [484],96.5,NA,[484]
2016-10,Canada,General freight trucking [4841],97.8,NA,[4841]
2016-10,Canada,"General freight trucking, local [48411]",100.3,NA,[48411]
2016-10,Canada,"General freight trucking, long distance [48412]",97.3,NA,[48412]
2016-10,Canada,Specialized freight trucking [4842],94,NA,[4842]
2016-10,Canada,Used household and office goods moving [48421],98.3,NA,[48421]
2016-10,Canada,"Specialized freight (except used goods) trucking, local [48422]",91.5,NA,[48422]
2016-10,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",94.5,NA,[48423]
2016-11,Canada,Truck transportation [484],97.2,NA,[484]
2016-11,Canada,General freight trucking [4841],98.7,NA,[4841]
2016-11,Canada,"General freight trucking, local [48411]",100.6,NA,[48411]
2016-11,Canada,"General freight trucking, long distance [48412]",98.3,NA,[48412]
2016-11,Canada,Specialized freight trucking [4842],94.4,NA,[4842]
2016-11,Canada,Used household and office goods moving [48421],97.6,NA,[48421]
2016-11,Canada,"Specialized freight (except used goods) trucking, local [48422]",91.6,NA,[48422]
2016-11,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",95.2,NA,[48423]
2016-12,Canada,Truck transportation [484],97.6,NA,[484]
2016-12,Canada,General freight trucking [4841],99.3,NA,[4841]
2016-12,Canada,"General freight trucking, local [48411]",101.2,NA,[48411]
2016-12,Canada,"General freight trucking, long distance [48412]",98.8,NA,[48412]
2016-12,Canada,Specialized freight trucking [4842],94.4,NA,[4842]
2016-12,Canada,Used household and office goods moving [48421],98,NA,[48421]
2016-12,Canada,"Specialized freight (except used goods) trucking, local [48422]",91.5,NA,[48422]
2016-12,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",95.1,NA,[48423]
2017-01,Canada,Truck transportation [484],98.2,NA,[484]
2017-01,Canada,General freight trucking [4841],100.2,NA,[4841]
2017-01,Canada,"General freight trucking, local [48411]",102.3,NA,[48411]
2017-01,Canada,"General freight trucking, long distance [48412]",99.7,NA,[48412]
2017-01,Canada,Specialized freight trucking [4842],94.5,NA,[4842]
2017-01,Canada,Used household and office goods moving [48421],98.2,NA,[48421]
2017-01,Canada,"Specialized freight (except used goods) trucking, local [48422]",92.8,NA,[48422]
2017-01,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",94.9,NA,[48423]
2017-02,Canada,Truck transportation [484],98.3,NA,[484]
2017-02,Canada,General freight trucking [4841],100.2,NA,[4841]
2017-02,Canada,"General freight trucking, local [48411]",102.7,NA,[48411]
2017-02,Canada,"General freight trucking, long distance [48412]",99.7,NA,[48412]
2017-02,Canada,Specialized freight trucking [4842],94.6,NA,[4842]
2017-02,Canada,Used household and office goods moving [48421],97.8,NA,[48421]
2017-02,Canada,"Specialized freight (except used goods) trucking, local [48422]",92.8,NA,[48422]
2017-02,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",95.1,NA,[48423]
2017-03,Canada,Truck transportation [484],98.5,NA,[484]
2017-03,Canada,General freight trucking [4841],100.3,NA,[4841]
2017-03,Canada,"General freight trucking, local [48411]",102.6,NA,[48411]
2017-03,Canada,"General freight trucking, long distance [48412]",99.9,NA,[48412]
2017-03,Canada,Specialized freight trucking [4842],94.9,NA,[4842]
2017-03,Canada,Used household and office goods moving [48421],97.8,NA,[48421]
2017-03,Canada,"Specialized freight (except used goods) trucking, local [48422]",92.8,NA,[48422]
2017-03,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",95.4,NA,[48423]
2017-04,Canada,Truck transportation [484],99,NA,[484]
2017-04,Canada,General freight trucking [4841],100.6,NA,[4841]
2017-04,Canada,"General freight trucking, local [48411]",102.5,NA,[48411]
2017-04,Canada,"General freight trucking, long distance [48412]",100.1,NA,[48412]
2017-04,Canada,Specialized freight trucking [4842],95.9,NA,[4842]
2017-04,Canada,Used household and office goods moving [48421],99.2,NA,[48421]
2017-04,Canada,"Specialized freight (except used goods) trucking, local [48422]",93.1,NA,[48422]
2017-04,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",96.6,NA,[48423]
2017-05,Canada,Truck transportation [484],99.7,NA,[484]
2017-05,Canada,General freight trucking [4841],101.7,NA,[4841]
2017-05,Canada,"General freight trucking, local [48411]",102.2,NA,[48411]
2017-05,Canada,"General freight trucking, long distance [48412]",101.4,NA,[48412]
2017-05,Canada,Specialized freight trucking [4842],96,NA,[4842]
2017-05,Canada,Used household and office goods moving [48421],100.6,NA,[48421]
2017-05,Canada,"Specialized freight (except used goods) trucking, local [48422]",93.1,NA,[48422]
2017-05,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",96.7,NA,[48423]
2017-06,Canada,Truck transportation [484],99.6,NA,[484]
2017-06,Canada,General freight trucking [4841],101.6,NA,[4841]
2017-06,Canada,"General freight trucking, local [48411]",101.9,NA,[48411]
2017-06,Canada,"General freight trucking, long distance [48412]",101.3,NA,[48412]
2017-06,Canada,Specialized freight trucking [4842],95.9,NA,[4842]
2017-06,Canada,Used household and office goods moving [48421],103.3,NA,[48421]
2017-06,Canada,"Specialized freight (except used goods) trucking, local [48422]",93.1,NA,[48422]
2017-06,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",96.2,NA,[48423]
2017-07,Canada,Truck transportation [484],98.6,NA,[484]
2017-07,Canada,General freight trucking [4841],100.3,NA,[4841]
2017-07,Canada,"General freight trucking, local [48411]",102.4,NA,[48411]
2017-07,Canada,"General freight trucking, long distance [48412]",99.8,NA,[48412]
2017-07,Canada,Specialized freight trucking [4842],95.5,NA,[4842]
2017-07,Canada,Used household and office goods moving [48421],104,NA,[48421]
2017-07,Canada,"Specialized freight (except used goods) trucking, local [48422]",93.1,NA,[48422]
2017-07,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",95.5,NA,[48423]
2017-08,Canada,Truck transportation [484],99.8,NA,[484]
2017-08,Canada,General freight trucking [4841],101.9,NA,[4841]
2017-08,Canada,"General freight trucking, local [48411]",102.6,NA,[48411]
2017-08,Canada,"General freight trucking, long distance [48412]",101.6,NA,[48412]
2017-08,Canada,Specialized freight trucking [4842],95.8,NA,[4842]
2017-08,Canada,Used household and office goods moving [48421],103.9,NA,[48421]
2017-08,Canada,"Specialized freight (except used goods) trucking, local [48422]",93.2,NA,[48422]
2017-08,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",96,NA,[48423]
2017-09,Canada,Truck transportation [484],100.6,NA,[484]
2017-09,Canada,General freight trucking [4841],103,NA,[4841]
2017-09,Canada,"General freight trucking, local [48411]",103.1,NA,[48411]
2017-09,Canada,"General freight trucking, long distance [48412]",102.7,NA,[48412]
2017-09,Canada,Specialized freight trucking [4842],96.1,NA,[4842]
2017-09,Canada,Used household and office goods moving [48421],102.8,NA,[48421]
2017-09,Canada,"Specialized freight (except used goods) trucking, local [48422]",93.1,NA,[48422]
2017-09,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",96.5,NA,[48423]
2017-10,Canada,Truck transportation [484],101.5,NA,[484]
2017-10,Canada,General freight trucking [4841],104,NA,[4841]
2017-10,Canada,"General freight trucking, local [48411]",103.6,NA,[48411]
2017-10,Canada,"General freight trucking, long distance [48412]",103.8,NA,[48412]
2017-10,Canada,Specialized freight trucking [4842],96.8,NA,[4842]
2017-10,Canada,Used household and office goods moving [48421],101.6,NA,[48421]
2017-10,Canada,"Specialized freight (except used goods) trucking, local [48422]",93.8,NA,[48422]
2017-10,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",97.6,NA,[48423]
2017-11,Canada,Truck transportation [484],102.5,NA,[484]
2017-11,Canada,General freight trucking [4841],104.9,NA,[4841]
2017-11,Canada,"General freight trucking, local [48411]",104.5,NA,[48411]
2017-11,Canada,"General freight trucking, long distance [48412]",104.7,NA,[48412]
2017-11,Canada,Specialized freight trucking [4842],97.6,NA,[4842]
2017-11,Canada,Used household and office goods moving [48421],101.9,NA,[48421]
2017-11,Canada,"Specialized freight (except used goods) trucking, local [48422]",94.3,NA,[48422]
2017-11,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",98.6,NA,[48423]
2017-12,Canada,Truck transportation [484],103.6,NA,[484]
2017-12,Canada,General freight trucking [4841],106.1,NA,[4841]
2017-12,Canada,"General freight trucking, local [48411]",104.7,NA,[48411]
2017-12,Canada,"General freight trucking, long distance [48412]",106,NA,[48412]
2017-12,Canada,Specialized freight trucking [4842],98.6,NA,[4842]
2017-12,Canada,Used household and office goods moving [48421],102.4,NA,[48421]
2017-12,Canada,"Specialized freight (except used goods) trucking, local [48422]",94.7,NA,[48422]
2017-12,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",99.8,NA,[48423]
2018-01,Canada,Truck transportation [484],105.3,NA,[484]
2018-01,Canada,General freight trucking [4841],107.8,NA,[4841]
2018-01,Canada,"General freight trucking, local [48411]",107.8,NA,[48411]
2018-01,Canada,"General freight trucking, long distance [48412]",107.5,NA,[48412]
2018-01,Canada,Specialized freight trucking [4842],100.3,NA,[4842]
2018-01,Canada,Used household and office goods moving [48421],102.4,NA,[48421]
2018-01,Canada,"Specialized freight (except used goods) trucking, local [48422]",94.4,NA,[48422]
2018-01,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",102.6,NA,[48423]
2018-02,Canada,Truck transportation [484],106,NA,[484]
2018-02,Canada,General freight trucking [4841],108.6,NA,[4841]
2018-02,Canada,"General freight trucking, local [48411]",108.4,NA,[48411]
2018-02,Canada,"General freight trucking, long distance [48412]",108.4,NA,[48412]
2018-02,Canada,Specialized freight trucking [4842],101,NA,[4842]
2018-02,Canada,Used household and office goods moving [48421],102.6,NA,[48421]
2018-02,Canada,"Specialized freight (except used goods) trucking, local [48422]",94.6,NA,[48422]
2018-02,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",103.5,NA,[48423]
2018-03,Canada,Truck transportation [484],106.6,NA,[484]
2018-03,Canada,General freight trucking [4841],109.5,NA,[4841]
2018-03,Canada,"General freight trucking, local [48411]",109.3,NA,[48411]
2018-03,Canada,"General freight trucking, long distance [48412]",109.2,NA,[48412]
2018-03,Canada,Specialized freight trucking [4842],101,NA,[4842]
2018-03,Canada,Used household and office goods moving [48421],102.3,NA,[48421]
2018-03,Canada,"Specialized freight (except used goods) trucking, local [48422]",94.7,NA,[48422]
2018-03,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",103.5,NA,[48423]
2018-04,Canada,Truck transportation [484],107.9,NA,[484]
2018-04,Canada,General freight trucking [4841],110.7,NA,[4841]
2018-04,Canada,"General freight trucking, local [48411]",110.5,NA,[48411]
2018-04,Canada,"General freight trucking, long distance [48412]",110.5,NA,[48412]
2018-04,Canada,Specialized freight trucking [4842],102.3,NA,[4842]
2018-04,Canada,Used household and office goods moving [48421],103,NA,[48421]
2018-04,Canada,"Specialized freight (except used goods) trucking, local [48422]",94.8,NA,[48422]
2018-04,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",105.5,NA,[48423]
2018-05,Canada,Truck transportation [484],109.2,NA,[484]
2018-05,Canada,General freight trucking [4841],112.1,NA,[4841]
2018-05,Canada,"General freight trucking, local [48411]",111.9,NA,[48411]
2018-05,Canada,"General freight trucking, long distance [48412]",111.8,NA,[48412]
2018-05,Canada,Specialized freight trucking [4842],103.7,NA,[4842]
2018-05,Canada,Used household and office goods moving [48421],103.9,NA,[48421]
2018-05,Canada,"Specialized freight (except used goods) trucking, local [48422]",95.4,NA,[48422]
2018-05,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",107.3,NA,[48423]
2018-06,Canada,Truck transportation [484],110.8,NA,[484]
2018-06,Canada,General freight trucking [4841],113.8,NA,[4841]
2018-06,Canada,"General freight trucking, local [48411]",112,NA,[48411]
2018-06,Canada,"General freight trucking, long distance [48412]",113.7,NA,[48412]
2018-06,Canada,Specialized freight trucking [4842],104.9,NA,[4842]
2018-06,Canada,Used household and office goods moving [48421],108.7,NA,[48421]
2018-06,Canada,"Specialized freight (except used goods) trucking, local [48422]",96.1,NA,[48422]
2018-06,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",108.2,NA,[48423]
2018-07,Canada,Truck transportation [484],110.9,NA,[484]
2018-07,Canada,General freight trucking [4841],113.9,NA,[4841]
2018-07,Canada,"General freight trucking, local [48411]",113.1,NA,[48411]
2018-07,Canada,"General freight trucking, long distance [48412]",113.7,NA,[48412]
2018-07,Canada,Specialized freight trucking [4842],105.1,NA,[4842]
2018-07,Canada,Used household and office goods moving [48421],110.8,NA,[48421]
2018-07,Canada,"Specialized freight (except used goods) trucking, local [48422]",96,NA,[48422]
2018-07,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",108.4,NA,[48423]
2018-08,Canada,Truck transportation [484],110.9,NA,[484]
2018-08,Canada,General freight trucking [4841],113.9,NA,[4841]
2018-08,Canada,"General freight trucking, local [48411]",112.9,NA,[48411]
2018-08,Canada,"General freight trucking, long distance [48412]",113.8,NA,[48412]
2018-08,Canada,Specialized freight trucking [4842],105,NA,[4842]
2018-08,Canada,Used household and office goods moving [48421],110.1,NA,[48421]
2018-08,Canada,"Specialized freight (except used goods) trucking, local [48422]",95.9,NA,[48422]
2018-08,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",108.3,NA,[48423]
2018-09,Canada,Truck transportation [484],111.1,NA,[484]
2018-09,Canada,General freight trucking [4841],114.4,NA,[4841]
2018-09,Canada,"General freight trucking, local [48411]",113,NA,[48411]
2018-09,Canada,"General freight trucking, long distance [48412]",114.3,NA,[48412]
2018-09,Canada,Specialized freight trucking [4842],104.8,NA,[4842]
2018-09,Canada,Used household and office goods moving [48421],108.9,NA,[48421]
2018-09,Canada,"Specialized freight (except used goods) trucking, local [48422]",96.2,NA,[48422]
2018-09,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",108,NA,[48423]
2018-10,Canada,Truck transportation [484],112,NA,[484]
2018-10,Canada,General freight trucking [4841],115.5,NA,[4841]
2018-10,Canada,"General freight trucking, local [48411]",113.3,NA,[48411]
2018-10,Canada,"General freight trucking, long distance [48412]",115.5,NA,[48412]
2018-10,Canada,Specialized freight trucking [4842],105,NA,[4842]
2018-10,Canada,Used household and office goods moving [48421],108.2,NA,[48421]
2018-10,Canada,"Specialized freight (except used goods) trucking, local [48422]",96.1,NA,[48422]
2018-10,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",108.5,NA,[48423]
2018-11,Canada,Truck transportation [484],112.2,NA,[484]
2018-11,Canada,General freight trucking [4841],115.7,NA,[4841]
2018-11,Canada,"General freight trucking, local [48411]",112.9,NA,[48411]
2018-11,Canada,"General freight trucking, long distance [48412]",115.7,NA,[48412]
2018-11,Canada,Specialized freight trucking [4842],105.5,NA,[4842]
2018-11,Canada,Used household and office goods moving [48421],107.7,NA,[48421]
2018-11,Canada,"Specialized freight (except used goods) trucking, local [48422]",96.6,NA,[48422]
2018-11,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",109,NA,[48423]
2018-12,Canada,Truck transportation [484],112.1,NA,[484]
2018-12,Canada,General freight trucking [4841],115.7,NA,[4841]
2018-12,Canada,"General freight trucking, local [48411]",111.9,NA,[48411]
2018-12,Canada,"General freight trucking, long distance [48412]",115.9,NA,[48412]
2018-12,Canada,Specialized freight trucking [4842],104.9,NA,[4842]
2018-12,Canada,Used household and office goods moving [48421],106.5,NA,[48421]
2018-12,Canada,"Specialized freight (except used goods) trucking, local [48422]",96.2,NA,[48422]
2018-12,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",108.5,NA,[48423]
2019-01,Canada,Truck transportation [484],111.2,NA,[484]
2019-01,Canada,General freight trucking [4841],115,NA,[4841]
2019-01,Canada,"General freight trucking, local [48411]",112.1,NA,[48411]
2019-01,Canada,"General freight trucking, long distance [48412]",115,NA,[48412]
2019-01,Canada,Specialized freight trucking [4842],104,NA,[4842]
